title,summary,prep_time,cook_time,servings,ingredients,instructions,calories,carbohydrates,protein,fat,saturated_fat,polyunsaturated_fat,monounsaturated_fat,trans_fat,cholesterol,sodium,potassium,fiber,sugar,vitamin_a,vitamin_c,calcium,iron,image_url,Vegetarian,Low-Purine,Low-fat/Heart-Healthy,Low-Sodium,Lactose-free,Peanut Allergy,Shellfish Allergy,Fish Allergy,Halal or Kosher
Pesang Dalag,"Pesang Isda is a refreshing and filling fish soup in a ginger-flavored broth. It's a simple dish that's nutritious, delicious, and budget-friendly, too.",10 minutes,20 minutes,4,"1 whole large dalag (mudfish), gutted, scaled, cleaned and cut into serving parts; salt and pepper to taste; canola oil; 2 medium potatoes, peeled and quartered; 1 onion, peeled and sliced thinly; 2 cloves garlic, peeled and minced; 2 tablespoons ginger, peeled and julienned; 1 tablespoon fish sauce; 5 cups water; 1 bunch pechay, ends trimmed and leaves separated; 1 small napa cabbage, ends trimmed and leaves separated; 2 stalks green onions, ends trimmed and cut into 4-inch lengths","Rinse fish under cold running water and drain well. Pat dry and season with salt and pepper to taste. | In a wide pan over medium heat, heat about 2-inch deep of oil. Carefully add fish and cook, turning as needed, until lightly browned. Remove from pan and drain on paper towels. | In a wide pot over medium heat, heat about Ã‚Â¼ cup oil. Add potatoes and cook until lightly browned. Remove from pan and drain on paper towels. | Remove excess oil except for about 1 tablespoon. Add onions, garlic, and ginger and cook until softened | Add fish sauce and continue to cook, stirring occasionally, for about 30 seconds. | Add water and bring to a boil. | Add potatoes. Lower heat and simmer for about 3 to 5 minutes or until almost done. | Add fish and continue to cook for about 5 to 6 minutes or until fish is cooked through and potatoes are tender. | Add pechay and cabbage and continue to cook for about 1 to 2 minutes or until vegetables are tender yet crisp. | Add green onions and continue for about another 30 seconds. | Season with salt and pepper to taste. Serve hot.",361,29,55,5,2,0,0,0,113,660,2259,8,7,10158,171,473,7,https://www.kawalingpinoy.com/wp-content/uploads/2013/05/kapampangang-pesang-dalag-4-158x158.jpg,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE
Tinolang Manok,"Chicken tinola is a healthy, tasty, and comforting soup that's perfect for cold weather. It's delicious on its own or with steamed rice.",15 minutes,50 minutes,4,"1 tablespoon canola oil; 1 small onion, peeled and sliced thinly; 3 cloves garlic, peeled and minced; 2 thumb-sized fresh ginger; 1 (3 to 4 pounds) whole chicken, cut into serving pieces; 2 tablespoons fish sauce; 5 cups water; 1 small green papaya, pared, seeded and cut into 2-inch wedges; 1 bunch fresh spinach leaves, stems trimmed; salt and pepper to taste","In a pot over medium heat, heat oil. Add onions, ginger, and garlic and cook until softened. | Add chicken and cook, stirring occasionally, for about 5 to 7 minutes or until chicken starts to change color and juices run clear. | Add fish sauce and cook, stirring occasionally, for about 1 to 2 minutes. | Add water and bring to a boil, skimming scum that floats on top. Lower heat, cover and simmer for about 30 to 35 minutes or until chicken is cooked through. | Add papaya and cook for about 3 to 5 minutes or until tender yet crisp. | Season with salt and pepper to taste. | Add spinach and push down into broth. Cook until just wilted. Serve hot.",513,16,39,33,9,0,0,0,143,930,1062,4,8,8959,76,143,4,https://www.kawalingpinoy.com/wp-content/uploads/2013/03/chicken-tinola-7-158x158.jpg,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE
Sinigang na Baboy,"Pork Sinigang is a delightful sour soup made with pork ribs, vegetables, and tamarind-flavored broth. It's hearty, tasty and perfect for cold weather.",15 minutes,60 minutes,4,"2 pounds pork spare ribs, cut into 2-inch pieces; 8 cups water; 2 large tomatoes, quartered; 1 medium onion, peeled and quartered; 2 tablespoons fish sauce; 6 pieces gabi, (peeled and halved depending on size); 1 6-inch radish (labanos), peeled and sliced to -inch thick half-rounds; 2 finger chilies (siling haba); bunch long beans (sitaw), ends trimmed and cut into 3-inch lengths; 1 eggplant, ends trimmed and sliced to -inch thick half-rounds; 6 pieces okra, ends trimmed; 15 pieces large tamarind or 1 (1.41 ounces each) packages tamarind base powder; salt and pepper to taste; 1 bunch bok choy or pechay, ends trimmed and separated into leaves","Rinse pork ribs and drain well. | In a pot over medium heat, combine pork and enough water to cover. Bring to a boil, skimming scum that accumulates on top. | Once broth clears, add tomatoes, onion, and fish sauce. Lower heat and simmer for about 1 to 1 Ã‚Â½ hours or until meat is tender, adding more water as necessary to maintain about 8 cups. | Add gabi and cook for about 4 to 6 minutes or until tender. | Add chili peppers and radish. Continue to simmer for about 2 to 3 minutes. | Add long beans. Continue to cook for about 2 minutes. | Add eggplant and okra and cook for another 1 to 2 minutes. | If using packaged tamarind base, add to the pot and stir until completely dissolved. | Season with salt and pepper to taste. | Add bok choy and continue to cook for about 1 minute. Serve hot. | Wash tamarind and place in a saucepan with 1 cup water. Bring to a boil and cook until soft and outer skins begin to burst. | With a fork, mash tamarinds. | In a fine-mesh strainer set over a bowl, pour tamarind and liquid. Continue to mash with a fork, returning some of the liquid into the strainer once or twice, to fully extract the juice. | Discard seeds and skins. Pour tamarind juice into the pot of sinigang.",747,26,41,54,17,9,19,1,181,1077,1813,9,16,9953,129,326,5,https://www.kawalingpinoy.com/wp-content/uploads/2013/01/sinigang-baboy-7-158x158.jpg,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
Mini Blueberry Scones,"Mini Blueberry Scones - these are fluffy, moist, and biscuit-like. Made with fresh blueberries and freezable!",20 minutes,18 minutes,40,"2  cups all-purpose flour plus more for dusting work surface;  cup sugar;  teaspoon fine grain salt (see notes if using unsalted butter); 1 tablespoon baking powder; 8 tablespoons cold salted butter (one standard stick) cut into cubes about -inch in size, see notes for using unsalted; zest of one lemon (optional); 2 large eggs;  cup whole milk or half-and-half plus more if needed for dough and for brushing; 1  cups fresh blueberries (see notes for frozen); turbinado sugar or white sugar for sprinkling on top, optional","Preheat your oven to 400 degrees F and line two baking sheets with parchment paper. | In a large bowl, add the 2 ¾ cups all-purpose flour , ⅓ cup sugar , ¼ teaspoon fine grain salt , and 1 tablespoon baking powder . Mix together using a whisk or a spoon. | Add the 8 tablespoons cold salted butter cut into cubes. Use your hands to kind of ""smush"" the butter pieces into the flour, until texture is crumbly and butter pieces are no bigger than peas (it's OK if some pieces of butter are different sizes). Alternatively, you can use a pastry cutter to incorporate the cold cubed butter into the flour. | In a small bowl, mix the 1 ½ cups fresh blueberries with 2 tablespoons of flour until all of them are well coated (try to make sure the blueberries are as dry as possible after washing them). Add the coated blueberries to the flour and butter mixture, including any extra flour lingering at the bottom of the bowl. | In a small bowl or glass measuring cup, beat the 2 large eggs with the ½ cup whole milk or half-and-half , and the zest of one lemon , if using. Make a well in the center of the flour and blueberry mixer in the large bowl. Pour the egg and milk mixture into the well, and mix together gently until everything is just incorporated and there is no dry flour left, taking care not to over-mix and trying not to smush the blueberries in the process (though some inevitably will get smushed eventually!) . If dough seems too dry, like it can't be shaped together at all, you can add a little more milk or half-and-half as needed. | Turn dough out onto very well-floured surface and flatten carefully into a rectangle shape, using well-floured hands or a roller, until about ½ - ¾ - inch thick. | Cut the dough into squares about two inches wide. Then, cut each square on the diagonal to cut each of those squares into two triangles (tip: a rolling pizza cutter makes easy work of this, cutting first into strips in one direction, then squares in the other direction, then on the diagonal to make triangles). For any pieces that are very misshapen or edges that didn't get cut into shapes, you can reform to cut into triangles. | Place scones on a the parchment-covered baking sheets at least 1 inch apart. | Brush the tops of each scone with milk or half-and-half. (Optional: at this point, you can also sprinkle with turbinado sugar or white sugar for a crunchy top.) | Bake at 400 degrees F for approximately 18 minutes, or until golden brown. If baking both trays at once, rotate racks halfway through. Allow to cool for at least 10 minutes before serving.",66,9,1,3,2,0,1,0,15,37,52,0,2,90,1,20,0,https://www.bowlofdelicious.com/wp-content/uploads/2023/04/mini-blueberry-scones-square-150x150.jpg,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
No Knead Cinnamon Raisin Bread (Dutch Oven),"This no knead cinnamon raisin bread is easy and fast, with a short two-hour rise time, and baked in the Dutch oven for a perfectly crusty crust and fluffy texture inside!",5 minutes,40 minutes,8,"1  cups water; 2  teaspoons active dry yeast (one packet, see notes); 2 tablespoons sugar more if you want it extra sweet;  cup raisins; 1 tablespoon cinnamon;  tablespoon fine grain salt; 3  cups all-purpose flour see notes, plus more for dusting/shaping","Microwave the 1 ½ cups water until it's 100 degrees F - 110 degrees F (this takes one minute on high in my microwave) . In a large bowl or the bowl of a standing mixer, mix 1 cup of the warm water with the 2 ¼ teaspoons active dry yeast and 2 tablespoons sugar and stir until everything is dissolved. Allow to stand for 10 minutes, after which the yeast should have started multiplying resulting in the mixture foaming up to about double its size. | Meanwhile, pour the remaining ½ cup of warm water over the ¾ cup raisins in a small bowl and mix together and allow to sit for 10 minutes. This will rehydrate the raisins a bit and make them plumper and softer. | Add the raisin and warm water mixture, the 1 tablespoon cinnamon , the ½ tablespoon fine grain salt , and the 3 ½ cups all-purpose flour to the bowl with the water yeast mixture. Mix using a dough hook on the standing mixer, or with a sturdy wooden spoon if mixing by hand, for at least 1 minute, until all the ingredients are well combined. (If using a standing mixer or you want a great arm workout, mix for longer, which will develop more gluten and result in a stronger dough). | Gather the dough at the bottom of the bowl by scraping the sides down. Cover the bowl with plastic wrap or a damp towel and allow to rise in a warm place for about 2 hours, or until the dough has doubled in size (see notes for recommendations on warm places to allow dough to rise. At this point, if you like, you can refrigerate the dough for up to 7 days and bake when you are ready. A cold dough has some benefits, as it is easier to shape and form, and the longer the dough sits the more developed in flavor it will be. Or, you can bake immediately!) | Optional : during the last 30 minutes of the dough rising, preheat your Dutch oven by placing it, covered, in your oven while it preheats to 450 degrees F. This isn't entirely necessary but the extra heat will give the dough a bit of a boost when it comes to how tall and fluffy it comes out. | Carefully and gently transfer the dough to the edge of a piece of parchment paper that has been sprinkled with a dusting of flour (or on the counter, depending on how you want to shape it). Shape the dough into an oval or circular loaf shape (see notes for tips on shaping). Score the top of the loaf with a sharp knife or razor blade. | Using the parchment paper, transfer the loaf AND the parchment paper into the Dutch oven. If you preheated the Dutch oven, be very careful doing this as it will be very hot, and do NOT FORGET to grab the lid using potholders, for the love of all that is good and holy. | Optional: If you want, you can place a couple of ice cubes on the side of the Dutch Oven in between the parchment and the side of the pot. This will melt and create more steam as it bakes, but it's not 100% necessary. | Place the lid on the Dutch oven and bake at 450 degrees F for 35 minutes. Then, uncover and bake for another 5-10 minutes, until nice and brown on top. | Remove loaf (CAREFULLY!) from the hot Dutch Oven and place on a cooling rack. Ideally, wait for one hour minimum before slicing into it, otherwise the texture may be a bit gummy if it's too hot when you cut into it.",256,57,6,1,0,0,0,0,0,442,183,3,3,3,1,23,3,https://www.bowlofdelicious.com/wp-content/uploads/2024/01/no-knead-cinnamon-raisin-bread-square-150x150.jpg,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Steel Cut Oatmeal,"This method for cooking steel cut oatmeal comes out perfect every time - with a nutty, chewy texture, never slimy, sticky, or mushy! Bringing the oats to a boil the night before, leaving overnight to absorb the water slowly, and reheating and adding milk of choice the next morning is an easy, hands-off approach that's perfect for busy mornings!",5 minutes,15 minutes,4,"1 cup steel cut oats (I love McCann's brand); 3 cups water;  teaspoon kosher salt (see notes); 1 cup milk of choice (whole, almond, soy... whatever you want!); toppings of choice (sweetener, berries, spices... see notes for ideas)","In the evening, mix the 1 cup steel cut oats , 3 cups water , and ½ teaspoon kosher salt to a medium pot. Stir together and bring to a boil. Stir ONCE, turn of the heat, and cover. Leave overnight on the stovetop (or refrigerate if you prefer, see notes). | In the morning, stir in the 1 cup milk of choice and bring back to a boil. Cover and turn the heat down to low and simmer for 10 minutes. Give it one final stir and serve with toppings of choice .",191,29,8,5,2,0,0,0,7,323,92,4,3,99,0,101,2,https://www.bowlofdelicious.com/wp-content/uploads/2023/05/steel-cut-oatmeal-square-150x150.jpg,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
"Irish Soda Bread Scones (with raisins, orange, and caraway)","Irish soda bread scones made with whole wheat flour, with raisins, orange zest, and caraway seeds.",15 minutes,15 minutes,16,1 cup raisins and/or dried currants; 1 tablespoon caraway seeds; 1 tablespoon orange zest from about 1 orange;  cup fresh orange juice from about 1 orange; 1 cups whole wheat flour; 3 cups all-purpose flour plus a little more to help you roll the dough balls; 1/4 cup sugar; 1 1/2 teaspoons baking soda; 1 1/2 teaspoons cream of tartar; 1/2 teaspoon kosher salt; 6 tablespoons butter divided; 1 1/4 cups buttermilk see notes; 1 egg,"Preheat your oven to 400 degrees F and line a baking sheet with parchment paper. | Add the raisins (1 cup) , caraway seeds (1 tablespoon) , orange zest (1 tablespoon) , and the orange juice (¼ cup) to a small bowl. Stir together and microwave for 20 seconds or so to warm up, then set aside for 5-10 minutes, giving it another stir now and then. | Whisk together the all purpose flour (3 cups) , the whole wheat flour (1 cup) , sugar (¼ cup) , baking soda (1 ½ teaspoons) , cream of tartar (1 ½ teaspoons) , and kosher salt (½ teaspoon) , in a large bowl. | Cut 5 tablespoons of the butter (cold straight from the fridge) into small pieces and add to the bowl. Use a pastry cutter or fork to cut butter into flour mixture, until it resembles coarse crumbs. Tip: If this seems difficult to do, you can use your hands to break the butter up or pulse the mixture in your food processor. | Drain the liquid from the raisin mixture into another small bowl. Add the buttermilk (1 ¼ cups) , egg (1) , and drained raisin/zest/caraway seed mixture to the flour and butter mixture. Mix together until the dough just comes together. It may be crumbly and in multiple pieces- this is OK. | Roll a portion of the dough into a ball about 2-inches in diameter (I used a disher/ice cream scoop to evenly measure each portion). Use a little bit of flour to help you roll the dough so it's not too sticky and so it's relatively smooth on the edges. Place place on parchment covered baking sheet, allowing for plenty of room for spreading (you will likely need to bake two batches). | In a small bowl, melt the remaining 1 tablespoon of butter and mix with the drained orange juice liquid. Cut a cross or x-shape into the top of each one (see notes), and brush with melted butter and orange juice mixture using a pastry brush. | Bake at 400 for about 13 minutes, or until golden brown on top.",205,35,5,6,3,0,1,0,18,234,216,2,4,181,3,36,2,https://www.bowlofdelicious.com/wp-content/uploads/2014/03/Irish-Soda-Bread-Scones-square-150x150.jpg,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
Spiced Apple Cake with Cider Honey Glaze,"This Spiced Apple Cake features Greek influences, with olive oil and Greek yogurt, and a reduce apple cider honey glaze that adds a concentrated apple flavor to the cake. It's a super moist, rustic cake studded with loads of fresh diced apples.",20 minutes,45 minutes,12,"2 - 2 cups finely diced apples from about 3 large apples, peeled and cored; 2 teaspoons cinnamon divided; 1 teaspoon ground nutmeg; 1 cup brown sugar divided into two 2-tablespoon portions and a -cup portion; 1 cup apple cider; 2 tablespoons honey;  cup extra-virgin olive oil plus more for greasing the pan;  cup Greek yogurt preferably full-fat, see notes; 3 large eggs; 1 teaspoon baking powder; 1 teaspoon baking soda;  teaspoon fine grain salt; 2 cups all-purpose flour","In a small saucepan, bring the apple cider (1 cup), 2 tablespoons of the brown sugar, and 1 teaspoon of the cinnamon to a boil. Continue simmering until liquid is reduced by half. Measure out ⅓ cup of it and set aside. In the remaining liquid (you should have at least 2 tablespoons left) , stir in the honey (2 tablespoons) and set aside (this will be your glaze for the cake). | While the cider is reducing, peel, core, and finely dice your apples and place them in a medium bowl. Add the remaining 1 teaspoon of the ground cinnamon, the ground nutmeg (1 teaspoon) , and 2 tablespoons of the brown sugar. Mix together and set aside. | Preheat your oven to 350 degrees F. Line a 9"" circular cake pan with parchment paper (I use a pencil to trace an outline of the bottom of the pan on the paper, then cut slightly inside the line) and grease generously with olive oil, under and over the parchment paper and up the sides of the pan. | In a large mixing bowl, add the olive oil (½ cup) , Greek yogurt (½ cup) , remaining ¾ cup brown sugar, eggs (3), baking powder (1 teaspoon) , baking soda (1 teaspoon) , salt (½ teaspoon), and ⅓ cup of reduced apple cider set aside from before. Whisk together until very well combined. | Add the flour to the bowl and mix until just combined (do not over-mix) . Fold in the apple mixture. Add batter to prepared cake pan, shaking or banging it gently to make sure it's settled in the pan. | Bake at 350 degrees F for about 60 minutes, or until a toothpick inserted in the center comes out clean. | Allow the cake to cool for at least 20 minutes in the pan on a cooling rack. Run a knife along the edge to loosen it, then place a cutting board on top and flip it over to dislodge it. Invert it onto a serving platter. Brush reserved glaze on top of the cake. Cut into 12 slices. Serve, topped with whipped cream and/or drizzled with any leftover glaze you have.",278,43,5,10,2,1,7,0,41,214,153,1,25,72,1,55,1,https://www.bowlofdelicious.com/wp-content/uploads/2022/10/Spiced-Apple-Cake-square-150x150.jpg,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
Olive Oil Zucchini Bread,"Olive Oil Zucchini Bread is delicious and super moist, made healthier with more than two cups of zucchini, Greek yogurt, and part whole wheat flour. This is a great way to use up any zucchini (or summer squash) you have in your garden, and it's the perfect way to have veggies, whole grains, and healthy fats for breakfast!",15 minutes,60 minutes,8,"2 cups shredded zucchini (plus another optional - cup to top the bread, from about 1 large or 2 small zucchini);  cup extra-virgin olive oil (or other oil, see notes);  cup brown sugar packed; 2 eggs;  cup Greek yogurt (or sour cream, see notes); 2 teaspoons cinnamon;  teaspoon nutmeg (see notes);  teaspoon kosher salt; 1 teaspoon baking powder; 1 teaspoon baking soda; 1 cup all-purpose flour;  cup whole wheat flour (see notes)","Place the grated zucchini onto a clean towel and set aside. Preheat your oven to 350 degrees F. Grease a loaf pan liberally with olive oil and set aside. | In a large bowl, whisk together all of the ingredients besides the zucchini and flours (½ cup olive oil, ¾ cup brown sugar, 2 eggs, ½ cup Greek yogurt, 2 teaspoons cinnamon, ¼ teaspoon nutmeg, ½ teaspoon kosher salt, 1 teaspoon baking powder, 1 teaspoon baking soda). | Add the all purpose flour (1 cup) and whole wheat flour (½ cup) to the bowl. Mix together until just combined. | Pat the zucchini with the clean towel to remove some of the excess moisture (it doesn't have to be completely dried out, but give it a good squeeze). Add the grated zucchini (2 cups) to the bowl and fold it in. | Add the batter to the greased loaf pan. Spread it out evenly. Sprinkle the extra ¼-½ cup of grated zucchini on top, if using. Bake at 350 degrees F for 55-65 minutes, or until a toothpick inserted in the center of the loaf comes out clean. | For best results, allow the zucchini bread to cool in the pan for at least 10 minutes before attempting to remove it. Run a knife along the edges, then flip upside down and tap the pan gently to dislodge it. Slice into 8-10 slices and serve.",311,40,6,15,2,2,10,0,42,312,238,2,21,124,6,74,2,https://www.bowlofdelicious.com/wp-content/uploads/2022/07/olive-oil-zucchini-bread-square-150x150.jpg,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
A Truly Delicious Green Smoothie,"This green smoothie is truly delicious - it's packed with spinach and even cucumber, but balanced with the two things bitter greens need most: fat and sugar. Bananas, pineapple, apple, and mango add vital sweetness and tons of nutrition, and a little avocado adds a luscious green flavor as well as healthy fats.",5 minutes,,2,"2 cups baby spinach or other greens, see notes; 1/2 small avocado; 1 small apple cored, or 1/2 large apple (I like fuji because it's sweet); 1/2 cup sliced cucumbers about 1/4 of a medium sized cucumber; 1 cup frozen pineapple chunks see notes; 1 cup frozen mango chunks see notes; 2 bananas; 1 cup water see notes","Add the spinach ( 2 cups ) , avocado ( ½ ) , apple ( ½ small, cored) , sliced cucumbers ( ½ cup ) , pineapple ( 1 cup ) , mango ( 1 cup ) , and bananas ( 2 ) to your blender. Pour in the water. | Turn your blender on low until the ingredients combine well, tamping down as needed (or pausing to scrape down the sides) . Then, turn your blender on high until the smoothie has blended thoroughly (about 30 seconds). | Pour into two - four glasses and enjoy!",314,69,5,8,1,1,5,0,0,38,1205,12,44,3976,98,75,2,https://www.bowlofdelicious.com/wp-content/uploads/2022/01/Green-Smoothie-square-150x150.jpg,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Delicata Squash Egg Cups (egg-in-a-hole),"Delicata Squash is sliced into rings, seeded, and pan-fried until golden, then an egg is cracked in the center for a healthy, veggie-forward breakfast idea. You'll love this two-ingredient, low-carb, gluten-free, healthy alternative to traditional egg-in-a-hole!",5 minutes,15 minutes,4,"4 slices delicata squash from a large wide squash if possible, cut into 1/2""-thick rings and seeded; 4 eggs; 2 tablespoons olive oil; salt and pepper to taste; fresh chopped parsley for garnish (optional)","Heat the olive oil (2 tablespoons) in a large skillet over medium-high heat. Season each side of the squash rings with salt and pepper. Add the squash to the skillet. | Cook the squash on each side for about 5 minutes. Turn the heat down to medium, or medium-low, if it gets too hot and the outside of the squash is cooking too fast. You can cover the skillet to help speed up cooking if you want to. | Crack an egg into the hole of each squash ring. Cook for 2-3 minutes, or until the white is set and the yolk is cooked to your liking. Cover the skillet to speed up cooking if you like. | Serve, with salt and pepper on top and chopped fresh parsley if you want.",113,5,6,8,2,1,4,1,164,65,259,1,1,1013,7,41,1,https://www.bowlofdelicious.com/wp-content/uploads/2021/12/Delicata-Squash-Egg-Cups-square-150x150.jpg,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Strawberry Chia Seed Pudding,"This Chia Seed Pudding recipe has fresh or frozen strawberries (or other fruit) and is a healthy, refined sugar free dessert or breakfast!",5 minutes,,8,"12-16 oz. strawberries fresh + roughly chopped or frozen + thawed, or other fruit (see notes); 1 cup milk any kind, dairy or plant-based (I prefer oat milk); 1 cup yogurt any kind, dairy or plant-based (I prefer whole milk plain yogurt); 1 teaspoon vanilla extract; 1/4 cup maple syrup or honey, if you prefer.; 1/2 cup chia seeds; fresh chopped strawberries or other fruit and/or whipped cream for serving, optional","Add strawberries, milk (1 cup) , yogurt (1 cup) , vanilla extract (1 teaspoon) , and maple syrup (1/4 cup) to a medium bowl. Use an immersion blender to purée until smooth (alternatively, use a standing blender and transfer to a medium bowl) . | Add chia seeds (1/2 cup) . Stir to mix well. | Refrigerate for at least 4 hours (or overnight), or until chia seeds have gelled and the mixture reaches a thick pudding-like consistency (see notes). | Serve, garnished with fresh strawberries or other fruit and/or whipped cream, if desired.",129,19,4,5,1,0,0,1,4,31,194,5,12,103,25,165,1,https://www.bowlofdelicious.com/wp-content/uploads/2014/03/Strawberry-Chia-Pudding-square-150x150.jpg,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
Norwegian Waffles,"Norwegian Waffles, or Vafler, are heart-shaped and flavored with cardamom. Serve with brunost/gjetost brown cheese for a Scandinavian treat!",10 minutes,20 minutes,12,"1/2 cup salted butter melted (1 stick); 1 cup sugar; 4 large eggs; 8 oz. sour cream; 1/2 cup water; 1/2 cup milk preferably whole; 1/4 cup vegetable oil or another neutral oil; 1 teaspoon baking powder; 1 tablespoon ground cardamom; 1 tablespoon vanilla extract; 2 cups all purpose flour more if needed; gjetost/brunost cheese, lingonberry jam, raspberry jam for serving, optional","Heat up a waffle iron, preferably heart-shaped (see notes). | In a large mixing bowl, mix together the melted butter (½ cup) , sugar (1 cup), and eggs (5) using a whisk or an electric mixer until well combined. | Add the sour cream (8 oz.) , water (1/2 cup) , milk (1/2 cup), and canola oil (¼ cup) . Mix until well combined. | Mix in the baking powder (1 teaspoon) , ground cardamom (4 teaspoons) , and vanilla extract (1.5 tablespoons) until well combined. | Add the flour (2 cups) and stir until just combined. | Pour the batter scant 1/2 cup at a time on the hot waffle iron. Cook for one minute, and remove with tongs or a plastic spatula (don't use metal as it may scratch your waffle maker) . | Serve hot or at room temperature with gjetost/brunost cheese (Norwegian brown cheese) , butter, and lingdonberry or raspberry jam.",326,35,5,18,8,2,7,0,101,98,133,1,18,470,0,65,1,https://www.bowlofdelicious.com/wp-content/uploads/2021/02/Norwegian-Waffles-square-150x150.jpg,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
Boston Brown Bread (New England Brown Bread),"Boston Brown Bread is a New England classic recipe - this version has raisins, 100% whole grains, no refined sugar, and baked in a loaf pan.",10 minutes,45 minutes,10,"butter or cooking spray for greasing the pan; 1/2 cup cornmeal; 1/2 cup rye flour; 1/2 cup whole wheat flour; 1 teaspoon baking powder; 1 teaspoon baking soda; 1 teaspoon kosher salt; 2 tablespoons maple syrup; 1/3 cup dark molasses; 1 cup whole milk; 1 teaspoon vanilla extract; 1/2 cup raisins golden or regular, or a mix; salted butter and baked beans for serving, optional","Grease a 9x5 loaf pan (or for a more authentic version, a 29 oz. coffee can) with a generous amount of butter. Preheat your oven to 350 degrees F. | Whisk or stir together the cornmeal (1/2 cup), rye flour (1/2 cup) , whole wheat flour (1/2 cup), baking powder (1 teaspoon) , baking soda (1 teaspoon) , and kosher salt (1 teaspoon) in a large mixing bowl. | Add the maple syrup (2 tablespoons) , molasses (1/3 cup) , milk (1 cup) , and vanilla extract (1 teaspoon) to the batter and whisk or stir together until everything is combined. | Add the raisins to the batter and fold in. | Pour batter in prepared baking dish. Cover tightly with foil (so the steam doesn't escape to keep the bread moist). | Bake at 350 for 45-50 minutes, or until a toothpick in the center comes out clean. Allow to cool in the pan for 10 minutes before running a knife around the edge and gently removing it. Cool for 5-10 minutes longer, slice into 10 pieces, and serve slathered with butter with a side of baked beans.",150,32,3,2,1,0,0,0,2,360,372,2,12,40,1,78,1,https://www.bowlofdelicious.com/wp-content/uploads/2020/11/Boston-Brown-Bread-square-150x150.jpg,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
Pumpkin French Toast Casserole,"This Pumpkin French Toast Casserole can be made ahead and baked in the morning, with custard-soaked bread topped with pecan streusel!",15 minutes,50 minutes,12,"1 tablespoon butter melted; 1 loaf bread or one pound, cubed or torn into pieces, preferably stale (see notes); 6 large eggs; 2 cups half and half or whole milk, see notes; 1 cup pumpkin puree; 1/2 cup brown sugar packed; 1 tablespoon vanilla extract; 1 tablespoon pumpkin pie spice; 1/2 cup chopped pecans or walnuts, see notes; 1/4 cup all-purpose flour; 1/4 cup brown sugar; 1 teaspoon pumpkin pie spice; 3 tablespoons cold butter cut into pieces; dried cranberries, powdered sugar, maple syrup, whipped cream, extra nuts, or other favorite French toast toppings","Grease the bottom and sides of a 9x13 baking dish with the melted butter (1 tablespoon). | Add the cubed bread to the baking dish and spread out evenly. | In a large mixing bowl, make the custard. Whisk together the eggs (6) , half and half (2 cups), pumpkin puree (1 cup) , brown sugar (1/2 cup) , vanilla extract (1 tablespoon) , and pumpkin pie spice (1 tablespoon) . | Pour the custard evenly over the cubed bread in the baking dish. Cover and refrigerate for a minimum of 1 hour or a maximum of 24 hours (the longer it sits, the softer the texture will be). | In a small bowl, mix the streusel topping. Combine the chopped pecans (1/2 cup) , all-purpose flour (1/4 cup) , brown sugar (1/4 cup) , and pumpkin pie spice (1 teaspoon) . Add the cold, cut up butter (3 tablespoons) and use a fork, a pastry cutter, or your hands to blend the mixture together and break up the butter, forming a crumbly texture. (If making ahead, this can also be made ahead, covered, and refrigerated separately). | When you are ready to bake, preheat your oven to 350 degrees F and arrange a rack in the middle of the oven. Just before baking, sprinkle the streusel topping over the casserole evenly. Bake at 350 degrees F for 50-60 minutes, or until the casserole is no longer jiggly if you shake it a bit. If it's browning too much, you can tent it with foil. | Allow the casserole to cool for 5-10 minutes. Cut into 12 pieces (4x3). Top with dried cranberries, powdered sugar, maple syrup, extra nuts, whipped cream... or anything else you love serving French toast with!",376,48,11,16,7,0,0,0,107,381,268,4,18,3556,1,158,3,https://www.bowlofdelicious.com/wp-content/uploads/2020/09/pumpkin-french-toast-square-150x150.jpg,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
