title,summary,prep_time,cook_time,servings,ingredients,instructions,calories,carbohydrates,protein,fat,saturated_fat,polyunsaturated_fat,monounsaturated_fat,trans_fat,cholesterol,sodium,potassium,fiber,sugar,vitamin_a,vitamin_c,calcium,iron,image_url,Vegetarian,Low-Purine,Low-fat/Heart-Healthy,Low-Sodium,Lactose-free,Peanut Allergy,Shellfish Allergy,Fish Allergy,Halal or Kosher
Lalaine's Stewed Chicken and Potatoes in Fish Sauce,Chicken and Potato stew is a hearty and tasty dish that's perfect with steamed rice. Easy to make with simple ingredients and cooks in one pan.,10 minutes,50 minutes,4,"cup canola oil; 2 medium potatoes, peeled and quartered; 1 onion, peeled and sliced; 3 cloves garlic, peeled and minced; 2 thumb-size ginger, peeled and julienned; 3 pounds bone-in chicken, cut up into serving pieces; 2 tablespoons fish sauce; 1 cup water; teaspoon brown sugar; salt and pepper to taste","In a wide pan over medium heat, heat oil. Add potatoes and cook, turning as needed, until lightly browned and almost tender. Using a slotted spoon, remove from pan and drain on paper towels. | Remove excess oil except about 1 tablespoon. Add onions, ginger, and garlic and cook until limp softened. | Add chicken and cook, stirring occasionally, for about 5 to 7 minutes or until chicken starts to change color and juices run clear. | Add fish sauce and cook, stirring occasionally, for about 1 to 2 minutes. | Add water and bring to a boil, skimming scum that floats on top. | Lower heat, cover, and simmer for about 25 to 30 minutes or until chicken is cooked through. | Add potatoes and cook for about 3 to 5 minutes or until tender. | Add sugar and stir to combine. Season with salt and pepper to taste. | Continue to cook until liquid is reduced. Serve hot.",497,5,31,39,8,0,0,0,122,826,398,1,2,229,5,32,2,https://www.kawalingpinoy.com/wp-content/uploads/2016/05/stewed-chicken-potatoes-3-158x158.jpg,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE
Ginisang Ampalaya Leaves with Tinapa,"Ampalaya leaves with smoked fish is delicious as it is nutritious. It's quick and easy to cook and economical, too. Great with steamed rice and grilled fish or meat!",15 minutes,15 minutes,4,"small bunch ampalaya leaves; 1 tablespoon oil; 1 onion, peeled and chopped; 2 cloves garlic, peeled and minced; 1 large Roma tomato, chopped; 1 cup water; 4 pieces smoked round scad, tinapang galunggong, flaked and bones discarded (about 1 cup of flaked meat); salt and pepper to taste","Remove leaves from stalks, leaving soft stems intact. Discard stalks. Wash leaves under cold running water to rid of dirt. Drain well and set aside. | In a pot over medium heat, heat oil. Add onions and garlic and cook until limp. | Add tomatoes and cook, mashing with the back of sa poon, until softened and release juice. | Add water and bring to a boil. | Add flaked tinapa and cook for about 2 to 3 minutes. Season with salt and pepper to taste. | Add ampalaya leaves and gently push down into the liquid. DO NOT STIR. | Continue to cook for about 1 to 2 minutes or until leaves are just wilted. Serve hot.",104,4,12,5,1,1,3,0,30,36,262,1,2,142,5,18,0,https://www.kawalingpinoy.com/wp-content/uploads/2015/08/ginisang-ampalaya-leaves-with-tinapa-5-158x158.jpg,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
Ginataang Seafood,"This Seafood in Coconut Sauce is creamy, spicy, and delicious with steamed rice. It's loaded with fresh shellfish for the perfect kamayan dish!",30 minutes,40 minutes,8,"2 pounds squid; 2 pounds (about 4 to 5 pieces) crab; 2 pounds mussels; 1 pound shrimp; 1 tablespoon canola oil; 1 onion, peeled and chopped; 5 cloves garlic, peeled and minced; 1 thumb-size ginger, peeled and minced; 1 tablespoon shrimp paste; 6 cups coconut cream (kakang gata); salt and pepper to taste","Holding the squid firmly, pull the head from the body including internal parts and tentacles. Pull out the clear cartilage inside the tube and discard. With a knife, cut the head and the ink sack from the tentacles. Set aside the tentacles. Peel the spotted outer membrane from the squid and discard. | Under cold running water, wash the tentacles and the tubes inside and outside to remove any remaining tissue or debris. Drain well. Depending on size, cut squid into halves. | Under cold running water, wash crabs well. Scrub shells with a kitchen brush to rid of dirt and grime. Rinse and drain well. | In a large bowl of water, soak mussels for about 15 to 20 minutes. Rinse under cold running water to remove any dirt or grime on outer shells. Hold the beard (the brown thread sticking out between the shells) and pull it out towards the hinge end of the mussel. Rinse and drain well. | With scissors or knife, trim tendrils from shrimps. Insert a toothpick at the base of the shrimp through the shell and pull the black intestinal tract. Rinse and drain well. | In a large pot over medium heat, heat oil. Add onions, garlic, and ginger and cook until softened. | Add shrimp paste and cook, stirring regularly, until lightly browned. | Add coconut cream and bring to a boil. Cook for about 10 to 15 minutes or until reduced and begins to curdle. | Add crab and cook until color changes. | Add mussels and cook until shells open. | Add shrimps and squid and cook until color changes to pink. | Continue to cook until sauce has thickened and reduced, clinging onto seafood. | Season with salt and pepper to taste. Serve hot.",859,20,50,68,56,0,0,0,457,967,1180,4,1,137,21,180,9,https://www.kawalingpinoy.com/wp-content/uploads/2015/06/creamy-ginataang-seafood-5-158x158.jpg,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE
Pork Ribs Adobo with Atsuete,"Adobong Pula is a delicious twist on the classic Filipino stew. This pork ribs adobo with atsuete is hearty, full of flavor, and delicious with rice.",15 minutes,60 minutes,4,"2 pounds pork belly with ribs or spare ribs, cut into 2-inch pieces; 1 tablespoon canola oil; 1 onion, peeled and chopped; 6 cloves garlic, peeled and minced; 1 thumb-sized ginger, peeled and minced; 1 tablespoon atsuete powder; 1 cup vinegar; cup soy sauce; 1 cup water; 2 bay leaves; 1 tablespoon brown sugar; salt and pepper to taste","In a wide pot over medium heat, heat oil. Add onions, garlic, and ginger and cook, stirring regularly, until softened. | Add pork ribs and cook for about 3 to 5 minutes or until lightly browned. | Add atsuete powder and cook, stirring regularly, until meat is evenly colored. | Add vinegar and bring to a boil, uncovered and without stirring, for about 3 to 5 minutes. | Add soy sauce and water. Bring to a boil skimming scum that floats on top. | Add bay leaves. | Lower heat, cover, and simmer for about 40 to 50 minutes or until meat is fork-tender and sauce is reduced as desired. | Add brown sugar and stir to disperse. | Season with salt and pepper to taste. Serve hot.",719,9,39,57,17,0,0,0,181,1811,669,1,5,0,3,58,3,https://www.kawalingpinoy.com/wp-content/uploads/2015/06/adobong-pula-1-158x158.jpg,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
Ginisang Gulay,"Looking for a healthy and tasty side dish? Ginisang Gulay is made of nutritious vegetables and protein-packed shrimp you'll feel good serving the whole family. Plus it's super easy to make and budget-friendly, too!",15 minutes,20 minutes,6,"1 tablespoon canola oil; 1 onion, peeled and chopped; 2 cloves garlic, peeled and minced; 2 Roma tomatoes, chopped; pound shrimp, peeled and deveined; 1 tablespoon fish sauce; 2 cups water; small calabasa, peeled and cut into 1-inch cubes; 1 bunch long beans (sitaw), ends trimmed and cut into 3-inch lengths; 3 Thai eggplants, ends trimmed and quartered; 2 medium ampalaya, ends trimmed and cut into 3-inch lengths; 8 pieces okra, ends trimmed and cut into 3-inch lengths; 2 medium patola, peeled and cut into -inch rounds; salt and pepper to taste","In a pot over medium heat, heat oil. Add onions and garlic and cook until softened. | Add tomatoes and cook, mashing with the back of a spoon until softened and release juices. | Add shrimp and cook just until color changes. | Add fish sauce and cook for about 1 minute. | Add water and bring to a boil. | Add calabasa and cook for about 3 to 5 minutes or until half-done. | Add long beans and cook for about 2 to 3 minutes. | Add eggplant, ampalaya, and okra, and cook for about 2 to 3 minutes. | Add patola and cook for another 2 to 3 minutes or until vegetables are tender yet crisp. | Season with salt and pepper to taste. Serve hot.",137,19,11,3,0,1,2,0,61,298,976,7,9,1512,54,85,1,https://www.kawalingpinoy.com/wp-content/uploads/2015/05/ginisang-gulay-1-158x158.jpg,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
Pancit Sotanghon,Sotanghon Guisado is a heart and tasty stir-fried noodle dish that's sure to be a family favorite. Delicious as a midday snack or main dish!,20 minutes,60 minutes,8,"2 large chicken leg quarter; 4 cups water; 1 onion, peeled and quartered; 2 cloves garlic, peeled and crushed; 1 thumb-size ginger, , pounded; 1 bay leaf; teaspoon peppercorns; 1 tablespoon salt; 4 pieces black fungus (tengang daga); 2 tablespoons canola oil; 12 pieces snow peas, ends trimmed; 1 onion, peeled and chopped; 2 cloves garlic, peeled and minced; 2 large carrots, peeled and julienned; 4 ribs celery, sliced thinly on a bias; 2 tablespoons fish sauce; 2 cups chicken broth (reserved from cooking the chicken); 1 teaspoon atsuete powder; salt and pepper to taste; 10 ounces (about 8 coils) sotanghon; green onions, ends trimmed and chopped; fried garlic bits; calamansi or lemon, cut into wedges","In a pot over medium heat, combine chicken and water. Bring to a boil, skimming scum that floats on top. | When broth clears, add quartered onions, crushed garlic, ginger, bay leaf, peppercorns, and about 1 tablespoon salt. Lower heat, cover, and simmer for about 20 to 30 minutes or until chicken is cooked through. | With a slotted spoon, remove chicken and allow to cool. Shred chicken meat and return bones to the pot. Continue to simmer broth for about 10 to 15 minutes or until reduced to about 2 to 3 cups. | Using a fine-mesh sieve, drain the broth, and discard bones and aromatics. | In a bowl, combine black fungus and enough warm water to cover. Soak for about 30 minutes or until softened. Drain from water and with hands, squeeze excess liquid. With a knife, slice into very thin strips. Set aside. | In a wide skillet or wok over medium heat, heat oil. Add snow peas and cook, stirring regularly, for about 10 seconds. Remove from pan and drain on paper towels. | Add onions and garlic and cook until softened. | Add mushrooms and cook for about 1 minute. | Add celery and carrots and cook, stirring regularly, for about 1 to 2 minutes or until half-done. | Add fish sauce and cook for another minute. | Remove vegetable mixture from the pan and keep warm. | Add broth to the pan and bring to a boil. | Add atsuete powder and stir until well dispersed. Season with salt and pepper to taste. | Add sotanghon noodles and using tongs, toss in the broth to loosen. | Continue to toss for about 3 to 5 minutes or until noodles are cooked through but firm to bite. Add more of the reserved if needed. | Add the shredded chicken and vegetable mixture, Toss to redistribute and cook until vegetables are tender-crisp and most of the liquid is absorbed. | Add snow peas. Adjust seasonings if needed. | Transfer to a serving plate and garnish with green onions and fried garlic bits. Serve hot with calamansi on the side.",296,36,10,12,3,0,0,0,47,1576,318,2,3,2691,9,41,1,https://www.kawalingpinoy.com/wp-content/uploads/2015/05/pancit-sotanghon-guisado-5-158x158.jpg,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE
Pancit Canton,"Filipino Pancit Canton is the perfect one-pot meal for family dinners or special occasions. Made with wheat noodles and assorted meat and vegetables, this noodle stir fry is hearty, tasty, and sure to be a family favorite!",20 minutes,30 minutes,6,"canola oil; 8 snow peas, ends trimmed; 8 pieces large shrimps, peeled and deveined; 4 ounces (about 7 to 8 pieces) fish balls, halved; 6 ounces sweet hamonado longganisa or Chinese sausage, sliced thinly on a bias; 1 onion. peeled and chopped; 2 cloves garlic, peeled and minced; pound (about 1 cup) pork butt, sliced thinly; pound (about 1 cup) boneless, skinless chicken breast or thigh meat, sliced thinly; 1 large carrot, peeled and julienned; bunch Kinchay (Chinese celery), chopped; 1 head napa cabbage, sliced into -inch strips; 4 cups chicken broth; 2 tablespoons oyster sauce; 2 tablespoons soy sauce; salt and pepper to taste; 2 packages (8 ounces each) pancit canton","In a wok or wide pan over high heat, heat about 1 tablespoon oil. Add snow peas and cook, stirring regularly, for about 30 seconds. Remove from pan and drain on paper towels. | If needed, add another tablespoon oil. Add shrimp and cook, stirring regularly, for about 2 to 3 minutes or just until color changes to pink. Remove from pan and drain on paper towels. | Add fish balls and cook, stirring regularly, for about 1 minute or until lightly browned. Remove from pan and drain on paper towels. | Add hamonado and cook, stirring regularly, for about 1 to 2 minutes or until lightly browned. | Wipe down wok as needed. Heat another 1 tablespoon of oil. Add onions and garlic, and cook until softened. | Add pork and cook, stirring regularly, for about 2 to 3 minutes. | Add chicken and cook, stirring regularly, for about another 2 to 3 minutes or until meat are lightly browned. | Add broth and bring to a boil, skimming scum that may float on top. Continue to cook until pork and chicken are cooked through. | Add soy sauce and oyster sauce and stir well to combine. Season with salt and pepper to taste. | Add carrots and cook for about 1 minute. | Add kinchay and cabbage and continue to cook for about 1 minuteÂ or until vegetables are tender yet crisp. | Add noodles and gently toss to combine. Cook, tossing gently, until most of liquid is absorbed. | Add shrimp, fish balls, sausages, and snow peas, and gently toss to combine. Cook for another 1 to 2 minutes or until heated through and noodles are al-dente. Serve hot.",558,63,29,21,4,0,0,0,62,1993,746,6,5,2205,54,157,4,https://www.kawalingpinoy.com/wp-content/uploads/2014/12/pancit-canton-2-158x158.jpg,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
Chicken Tocino,"Chicken Tocino is a Filipino breakfast usually served with fried rice and sunny side-up eggs. It's sweet, garlicky, and sure to be a family favorite.",10 minutes,720 minutes,6,"1 cup pineapple juice; cup banana ketchup; cup sugar; 1 tablespoon garlic powder; 1 tablespoon salt; 2 pounds chicken thigh or leg meat, boneless and skinless; 1 cup water; 2 tablespoons canola oil","In a bowl, combine pineapple juice, ketchup, sugar, garlic powder, and salt, Stir until well distributed. | Add chicken and massage meat with curing mixture until evenly colored. Transfer to a covered container or ziplock bag and refrigerate for about 4 hours or overnight to cure. | In a pan over medium heat, add chicken including marinade and enough water to cover. | Bring to a boil. Lower heat, cover and simmer until meat is tender and cooked through, adding more water in Â½ cup increments as needed. | When the meat is cooked through and liquid is mostly absorbed, add oil. Continue to cook, stirring regularly, until chicken is nicely browned and caramelized. Serve hot.",473,26,25,30,7,0,0,0,148,1374,408,1,23,169,4,17,1,https://www.kawalingpinoy.com/wp-content/uploads/2014/09/sweet-chicken-tocino-1-158x158.jpg,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
Nilagang Baboy,"Pork Nilaga is easy to make and so delicious! This Filipino boiled soup with kalabasa and pechay is hearty, filling, and the perfect comfort food for cold weather.",15 minutes,60 minutes,6,"2 pounds pork belly, cut into 2 inch cubes; 8 cups water; 1 medium onion, peeled and quartered; teaspoon peppercorns, cracked; 1 tablespoon fish sauce; 1 small calabasa, peeled, seeded and cut into 2-inch chunks; 2 bunches pechay, ends trimmed and leaves separated; salt to taste","In a pot over medium heat, combine pork and water. Bring to a boil, skimming scum that floats on top. | When the liquid has cleared, add onions, peppercorns, and fish sauce. Continue to boil for about 1 to 2 minutes. | Lower heat, cover and cook for about 40 to 45 minutes or until pork is tender. Add more water in Â½ cup increments as needed to maintain about 6 to 7 cups. | Add calabasa and cook for about 5 to 7 minutes or until tender yet firm. | Add napa cabbage or pechay and cook for about 1 minute or until tender yet crisp. | Season with salt to taste. Serve hot.",868,20,18,81,29,0,0,0,109,321,1197,4,6,2543,61,179,2,https://www.kawalingpinoy.com/wp-content/uploads/2014/09/pork-nilaga-3-158x158.jpg,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
Tortang Talong,Tortang Talong is a Filipino dish made of grilled eggplants and fluffy eggs. This Filipino-style omelet is easy to make with simple ingredients and in under 30 minutes.Â It's an economical yet satisfying meal that pairs well with steamed rice.,5 minutes,15 minutes,4,4 eggplants; 4 eggs; salt and pepper to taste.; cup oil,"With a knife or fork, prick eggplant. Arrange eggplants in a single layer directly on a gas stovetop over high flame and roast, rotating occasionally with tongs, until slightly softened and skin is evenly charred. | Remove from heat and allow to cool to touch. Peel the skin and gently rinse under cold, running water to rid of stray skin. With the back of a fork, flatten the eggplants but leaving the stems intact. | In a wide pan over medium heat, heat oil. | In a shallow bowl, combine eggs and salt and pepper to taste. Beat until foamy. | Holding by the stem, dip the eggplant in the beaten eggs and quickly slide into the pan. Cook for about 2 to 3 minutes on each side or until golden. Repeat with remaining eggplants.",301,27,10,19,3,0,0,1,164,72,1110,14,16,343,10,66,2,https://www.kawalingpinoy.com/wp-content/uploads/2014/03/tortang-talong-3-158x158.jpg,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Arroz Caldo,"Arroz Caldong Manok loaded with ginger flavor is hearty, tasty, and the ultimate comfort food. This Filipino rice porridge is delicious as a midday snack or light meal.",10 minutes,50 minutes,6,"1 (3 to 4 pounds) whole chicken, cut into serving pieces; 1 tablespoon canola oil; 1 onion, peeled and chopped; 3 cloves garlic, peeled and minced; 4 tablespoons fresh ginger, peeled and minced; 2 tablespoons fish sauce; 1 cup uncooked rice; 6 cups water; 2 bouillon cubes; salt and pepper to taste; 3 hardboiled eggs, peeled and halved; cup fried garlic bits; cup green onions, chopped; calamansi or lemon, cut into wedges; fish sauce; cup canola oil; 1 head garlic, cut into wedges","Trim chicken of unwanted fat, rinse and drain well. | In a pot over medium heat, heat oil. Add onions, ginger and garlic. Cook, stirring regularly, until softened and aromatic. | Add chicken and cook, stirring constantly, until lightly browned and have rendered juices. Add fish sauce and continue to cook for around 1 to 2 minutes. | Add rice and cook, stirring regularly, for about 1 to 2 minutes or until rice starts to lightly brown. | Add water and bring to a boil, skimming scum that floats on top. | Add bouillon cubes and stir to dissolve. | Lower heat, cover and simmer, stirring occasionally, until the rice has softened and expanded and the congee has thickened to desired consistency. | Season with salt and pepper to taste. | Ladle into serving bowls. Top with boiled egg, green onions, and toasted garlic. Serve hot with calamansi and additional fish sauce on the side. | In a small pan over low heat, heat oil. Add garlic and cook until golden and crisp. With a slotted spoon, remove toasted garlic and drain on paper towels.",572,28,34,35,9,0,0,0,189,720,491,1,1,150,2,38,1,https://www.kawalingpinoy.com/wp-content/uploads/2013/11/arroz-caldo-manok-3-158x158.jpg,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE
Sipo Egg,"Sipo Egg is the ultimate vegetable dish. Hearty, flavorful, and loaded with mixed vegetables, quail eggs, and creamy sauce, it's sure to be a family favorite.",20 minutes,20 minutes,6,"12 pieces quail eggs, hard-boiled and peeled; 1 tablespoon butter; 1 onion, peeled and chopped; 2 cloves garlic, peeled and minced; 1 tablespoon fish sauce; 2 large carrots, peeled and cut into -inch cubes; 1 large singkamas (jicama), peeled and cut into -inch cubes; cup water or chicken stock; 1 cup frozen sweet peas, thawed; 1 cup table cream (all-purpose cream); salt and pepper to taste","In a wide pan over medium heat, heat butter until melted. | Add onions and garlic and cook, stirring regularly, until softened. | Add fish sauce and continue to cook for about 1 minute. | Add carrots and jicama and stir to combine. | Add water or stock and bring to a boil. Continue to cook for about 7 to 10 minutes or until vegetables are tender yet crisp and liquid is reduced. | Add green peas and stir to combine. | Add cream and quail eggs. Season with salt and pepper to taste. | Continue to simmer for about 2 to 3 minutes or until green peas and eggs are heated through, vegetables are tender-crisp, and sauce is slightly thickened. Serve hot.",261,18,5,18,11,0,0,0,211,313,377,7,5,4345,35,69,1,https://www.kawalingpinoy.com/wp-content/uploads/2013/10/creamy-sipo-egg-5-158x158.jpg,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE
Bagis,Bagis is a simple dish made of minced meat cooked in citrus juice and chili peppers. It's easy to make in under 30 minutes yet packs tons of flavor.,10 minutes,30 minutes,4,"1 tablespoon canola oil; 1 onion, peeled and chopped; 4 cloves garlic, peeled and minced; 1 pound ground beef; 1 tablespoon fish sauce; 1 cup water; 5 large Thai chili peppers, stemmed and chopped; cup calamansi juice; salt to taste","In a pan over medium heat, heat oil. Add onions and garlic and cook until softened. | Add ground beef and cook, breaking apart with the back of a spoon, until lightly browned. | Add fish sauce and allow to cook for about 1 to 2 minutes. | Add water and bring to a boil. | Lower heat, cover and simmer for about 15 to 20 minutes or until beef is tender and liquid is mostly absorbed. | Add calamansi juice and chili peppers, stirring to combine. | Cover and continue to simmer for about 3 to 5 minutes or until meat is completely cooked and liquid is mostly dry. | Season with salt to taste. Serve hot",344,6,20,26,9,0,0,0,81,435,415,1,2,44,24,32,2,https://www.kawalingpinoy.com/wp-content/uploads/2013/09/beef-bagis-6-158x158.jpg,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
Suam na Mais,"Filipino-style Corn Soup made with fresh white corn kernels, shrimp, and spinach leaves. This suam na mais is creamy, flavorful and nutritious!",15 minutes,30 minutes,4,"4 native white corn (glutinous); 1 tablespoon canola oil; 1 small onion, peeled and sliced thinly; 2 cloves garlic, peeled and minced; pound small shrimp, peeled and deveined; 1 tablespoon shrimp paste; 6 cups water; salt and pepper to taste; 1 bunch spinach, stems trimmed","Shuck the corn cobs by removing the husks and silks. Using a sharp knife, cut the stem ends. | In a large bowl, stand an ear of corn up and using a small knife, thinly cut the kernels off from top to bottom. Rotate the corn when done with each section to get to the next. | In a small bowl, scrape the sides of the cobs using a spoon to extract the remaining pulp and milky juice. | In a pot over medium heat, heat oil. Add onions and garlic and cook until softened. | Add shrimp and cook, stirring occasionally, just until color changes. | Add shrimp paste and continue to cook for about 1 to 2 minutes or until lightly browned. | Add the cut corn and cook, stirring occasionally, for about 2 to 3 minutes or until corn turns translucent. | Add water and bring to a boil, skimming scum that floats on top. | Lower heat, cover, and simmer for about 7 to 10 minutes or until kernels are tender. | Add scraped corn pulp and juice and stir to distribute. Continue to simmer for about 3 to 5 minutes until soup thickens. | Season with salt and pepper to taste. | Add spinach, pushing down the leaves into the broth. Turn off heat, cover, and allow the residual heat to cook the spinach just until wilted. Serve hot.",210,23,20,6,1,0,0,0,186,673,803,4,7,8139,35,202,4,https://www.kawalingpinoy.com/wp-content/uploads/2013/08/suam-mais-2-158x158.jpg,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
Homemade Pork Tocino,"Pork Tocino is a Filipino dish cured in sugar, salt, pepper, and garlic. It's typically served with garlic fried rice and eggs for a delicious breakfast treat!",10 minutes,20 minutes,8,"2 pounds pork butt, sliced to -inch thick; 1 cup sugar; 1 tablespoon salt; 1 tablespoon garlic powder; teaspoon pepper; 2 drops red food coloring; 1 cup water; 2 tablespoons canola oil","In a bowl, combine pork, sugar, salt, garlic, pepper, and red food coloring. Massage meat with curing mixture until well-distributed and evenly colored. | Store in a covered container or ziplock bag and refrigerate overnight to cure. | In a pan over medium heat, add pork including marinade and enough water to cover. Bring to a boil. | Lower heat, cover and simmer until meat is tender and cooked through, adding more water in Â½ cup increments as needed. | When water is completely absorbed and meat is tender, add oil and cook, stirring regularly, until meat caramelizes. Serve hot.",433,25,26,24,9,0,0,0,102,949,385,0,25,0,0,30,1,https://www.kawalingpinoy.com/wp-content/uploads/2013/06/pork-tocino-4-158x158.jpg,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
Pesang Dalag,"Pesang Isda is a refreshing and filling fish soup in a ginger-flavored broth. It's a simple dish that's nutritious, delicious, and budget-friendly, too.",10 minutes,20 minutes,4,"1 whole large dalag (mudfish), gutted, scaled, cleaned and cut into serving parts; salt and pepper to taste; canola oil; 2 medium potatoes, peeled and quartered; 1 onion, peeled and sliced thinly; 2 cloves garlic, peeled and minced; 2 tablespoons ginger, peeled and julienned; 1 tablespoon fish sauce; 5 cups water; 1 bunch pechay, ends trimmed and leaves separated; 1 small napa cabbage, ends trimmed and leaves separated; 2 stalks green onions, ends trimmed and cut into 4-inch lengths","Rinse fish under cold running water and drain well. Pat dry and season with salt and pepper to taste. | In a wide pan over medium heat, heat about 2-inch deep of oil. Carefully add fish and cook, turning as needed, until lightly browned. Remove from pan and drain on paper towels. | In a wide pot over medium heat, heat about Â¼ cup oil. Add potatoes and cook until lightly browned. Remove from pan and drain on paper towels. | Remove excess oil except for about 1 tablespoon. Add onions, garlic, and ginger and cook until softened | Add fish sauce and continue to cook, stirring occasionally, for about 30 seconds. | Add water and bring to a boil. | Add potatoes. Lower heat and simmer for about 3 to 5 minutes or until almost done. | Add fish and continue to cook for about 5 to 6 minutes or until fish is cooked through and potatoes are tender. | Add pechay and cabbage and continue to cook for about 1 to 2 minutes or until vegetables are tender yet crisp. | Add green onions and continue for about another 30 seconds. | Season with salt and pepper to taste. Serve hot.",361,29,55,5,2,0,0,0,113,660,2259,8,7,10158,171,473,7,https://www.kawalingpinoy.com/wp-content/uploads/2013/05/kapampangang-pesang-dalag-4-158x158.jpg,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE
Tinolang Manok,"Chicken tinola is a healthy, tasty, and comforting soup that's perfect for cold weather. It's delicious on its own or with steamed rice.",15 minutes,50 minutes,4,"1 tablespoon canola oil; 1 small onion, peeled and sliced thinly; 3 cloves garlic, peeled and minced; 2 thumb-sized fresh ginger; 1 (3 to 4 pounds) whole chicken, cut into serving pieces; 2 tablespoons fish sauce; 5 cups water; 1 small green papaya, pared, seeded and cut into 2-inch wedges; 1 bunch fresh spinach leaves, stems trimmed; salt and pepper to taste","In a pot over medium heat, heat oil. Add onions, ginger, and garlic and cook until softened. | Add chicken and cook, stirring occasionally, for about 5 to 7 minutes or until chicken starts to change color and juices run clear. | Add fish sauce and cook, stirring occasionally, for about 1 to 2 minutes. | Add water and bring to a boil, skimming scum that floats on top. Lower heat, cover and simmer for about 30 to 35 minutes or until chicken is cooked through. | Add papaya and cook for about 3 to 5 minutes or until tender yet crisp. | Season with salt and pepper to taste. | Add spinach and push down into broth. Cook until just wilted. Serve hot.",513,16,39,33,9,0,0,0,143,930,1062,4,8,8959,76,143,4,https://www.kawalingpinoy.com/wp-content/uploads/2013/03/chicken-tinola-7-158x158.jpg,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE
Sinigang na Baboy,"Pork Sinigang is a delightful sour soup made with pork ribs, vegetables, and tamarind-flavored broth. It's hearty, tasty and perfect for cold weather.",15 minutes,60 minutes,4,"2 pounds pork spare ribs, cut into 2-inch pieces; 8 cups water; 2 large tomatoes, quartered; 1 medium onion, peeled and quartered; 2 tablespoons fish sauce; 6 pieces gabi, (peeled and halved depending on size); 1 6-inch radish (labanos), peeled and sliced to -inch thick half-rounds; 2 finger chilies (siling haba); bunch long beans (sitaw), ends trimmed and cut into 3-inch lengths; 1 eggplant, ends trimmed and sliced to -inch thick half-rounds; 6 pieces okra, ends trimmed; 15 pieces large tamarind or 1 (1.41 ounces each) packages tamarind base powder; salt and pepper to taste; 1 bunch bok choy or pechay, ends trimmed and separated into leaves","Rinse pork ribs and drain well. | In a pot over medium heat, combine pork and enough water to cover. Bring to a boil, skimming scum that accumulates on top. | Once broth clears, add tomatoes, onion, and fish sauce. Lower heat and simmer for about 1 to 1 Â½ hours or until meat is tender, adding more water as necessary to maintain about 8 cups. | Add gabi and cook for about 4 to 6 minutes or until tender. | Add chili peppers and radish. Continue to simmer for about 2 to 3 minutes. | Add long beans. Continue to cook for about 2 minutes. | Add eggplant and okra and cook for another 1 to 2 minutes. | If using packaged tamarind base, add to the pot and stir until completely dissolved. | Season with salt and pepper to taste. | Add bok choy and continue to cook for about 1 minute. Serve hot. | Wash tamarind and place in a saucepan with 1 cup water. Bring to a boil and cook until soft and outer skins begin to burst. | With a fork, mash tamarinds. | In a fine-mesh strainer set over a bowl, pour tamarind and liquid. Continue to mash with a fork, returning some of the liquid into the strainer once or twice, to fully extract the juice. | Discard seeds and skins. Pour tamarind juice into the pot of sinigang.",747,26,41,54,17,9,19,1,181,1077,1813,9,16,9953,129,326,5,https://www.kawalingpinoy.com/wp-content/uploads/2013/01/sinigang-baboy-7-158x158.jpg,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
