title,summary,prep_time,cook_time,servings,ingredients,instructions,calories,carbohydrates,protein,fat,saturated_fat,polyunsaturated_fat,monounsaturated_fat,trans_fat,cholesterol,sodium,potassium,fiber,sugar,vitamin_a,vitamin_c,calcium,iron,image_url,Vegetarian,Low-Purine,Low-fat/Heart-Healthy,Low-Sodium,Lactose-free,Peanut Allergy,Shellfish Allergy,Fish Allergy,Halal or Kosher
Taco Rice,"Give your favorite tacos an Asian twist! Made of seasoned ground beef and taco fixings piled on steamed rice, takoraisu is a hearty and tasty meal the whole family will love. It's ready in minutes and budget-friendly, too.",10 minutes,20 minutes,4,"1 tablespoon canola oil; 1 onion, peeled and chopped; 2 cloves garlic, peeled and minced; 1 pound ground beef; 3 tablespoons soy sauce; 2 tablespoons tomato sauce; 1 tablespoon chili powder; 1 teaspoon cumin; salt and pepper to taste; 2 cups steamed short-grain rice; iceberg lettuce, shredded; 2 Roma tomatoes, seeded and diced; cup mozzarella cheese, shredded; cup salsa; 4 tablespoons sour cream","In a pan over medium heat, heat oil. Add onions and garlic and cook until softened. | Add ground beef and cook, breaking with theÂ back of a spoon, until lightly browned. | Add chili powder and cumin. Stir to combine. | Add soy sauce and tomato sauce. | Continue to cook until meat is cooked through and liquid is mostly absorbed. Season with salt and pepper to taste. | Divide rice onto serving plates. Top each plate of rice with meat, lettuce, tomatoes, salsa, sour cream, and mozzarella cheese. Serve immediately.",526,30,28,32,12,0,0,0,97,1124,677,2,4,1450,7,150,4,https://www.kawalingpinoy.com/wp-content/uploads/2017/09/taco-rice-9-1-158x158.jpg,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Pancit Malabon,"Pancit Malabon is sure to wow the crowd! Topped with shrimp gravy and a smorgasbord of toppings, this classic Filipino noodle dish is hearty, tasty, and sure to be a party favorite!",20 minutes,40 minutes,6,"1 package (16 ounces) thick cornstarch or rice noodle sticks; water; canola oil; 4 cups napa cabbage, shredded; pound pork belly, diced; pound squid, cleaned and cut into rings; pound large head-on shrimp,; 1 cup tinapa flakes; 1 cup pork cracklings, crushed; fried garlic bits; 4 hardboiled eggs, peeled and quartered; cup green onions, chopped; calamansi; 5 cups shrimp stock; 1 tablespoon annatto powder; 2 tablespoons shrimp base powder or 2 bouillon cubes; 2 tablespoons fish sauce; 6 tablespoons cornstarch; 2 tablespoons crab fat; salt and pepper to taste","In a bowl, soak noodles in water just until softened. Drain well. | In a pot over medium heat, bring about 6 cups of water to a boil. Add noodles and cook for about 5 to 7 minutes or until cooked but firm to bite. Drain well and set aside. | In a pot over medium heat, bring about 2 cups water to a boil. Add cabbage and cook for about 30 to 35 seconds or until tender yet crisp. With a slotted spoon, remove from pot and submerge into a bowl of iced water until cooled. Drain well and set aside. | In a pot over medium heat, bring about 1 cup to a boil. Add squid and cook for about 1 to 2 minutes. Using a slotted spoon, remove from the pot and set aside. | In a pan over medium heat, add pork belly and cook, stirring occasionally, until lightly browned and crisp. Remove from pan and drain on paper towels. | Peel shrimp, leaving tail intact. Reserve shrimp heads. | In a pot over medium heat, bring 1 cup water to a boil. Add shrimp and cook for about 1 to 2 minutes or until color changes. With a slotted spoon, remove shrimp from pot and set aside. Reserve liquid. | In a pan over medium heat, add 1 tablespoon oil. Add tinapa flakes and cook, stirring regularly, for about 1 to 2 minutes or until lightly browned and heated through. Remove from pan and set aside. | With a knife, coarsely chop reserved shrimp heads. In a pot over medium heat, combine shrimp heads and 5 cups water. Bring to a boil, skimming any foam that rises to top. Lower heat and simmer for about 10 minutes to extract flavor. Using a fine-mesh strainer, strain liquid and discard shrimp solids. | In a small bowl, combine Â¼ cup of the shrimp stock and annatto powder. Stir well until annatto powder is dissolved and water has changed to orange color. | In a large saucepot over medium heat, combine shrimp stock (about 4 cups from boiling the shrimp heads and about 1 cup reserved from boiling shrimp), fish sauce, and annatto water. | Add shrimp base and stir until dissolved. Bring to a boil. | In a small bowl, combine cornstarch and Â¼ cup water. Stir until smooth. Whisking vigorously, slowly add the cornstarch slurry to shrimp stock and continue to cook for about 5 minutes or until slightly thickened. | Add crab fat and stir until combined. Season with salt and pepper to taste. | In a large bowl, combine noodles, cabbage, sauce, chicharon and tinapa flakes. Gently toss and then transfer to serving plate. | Top with hard boiled eggs, shrimp, pork, toasted garlic bits and green onions. Serve with calamansi wedges.",733,75,40,28,10,0,0,0,359,1731,701,2,2,403,18,210,3,https://www.kawalingpinoy.com/wp-content/uploads/2014/03/pancit-malabon-1-158x158.jpg,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
Crispy Breaded Shrimp,These golden Crispy Breaded Shrimp are perfectly seasoned and have a delicious crunch. They are great as an appetizer or as a filling for tacos or hoagie sandwiches. Seriously addictive!,15 minutes,5 minutes,4,"1 pound small shrimp (71/90), peeled and deveined; cup flour; cup cornstarch; 1 teaspoon salt; teaspoon pepper; teaspoon paprika; teaspoon garlic powder; 2 eggs; 2 tablespoons milk; 1 teaspoon hot sauce; canola oil","Rinse shrimp under cold running water and pat dry. | On a shallow plate, combine flour, cornstarch, salt, pepper, paprika, and garlic powder. Stir until evenly dispersed. | In a large bowl, combine eggs, milk, and hot sauce. Whisk until well blended and frothy. | In a deep, wide skillet over medium heat, heat about 3 inches deep of oil. | Working in batches, lightly dredge shrimps in flour mixture, shaking off excess. | Dip in the egg mixture and then dredge again in flour mixture, patting down flour onto shrimp. | Gently add into hot oil one by one (to prevent clumping) and deep-fry, turning as needed, for about 3 to 5 minutes or until golden and crisp. | With a slotted spoon, remove from pan and drain on a wire rack set over a baking sheet. Season with chili powder and drizzle with lime juice, if desired. Serve immediately.",329,26,28,11,1,0,0,0,368,1525,156,0,0,240,5,189,3,https://www.kawalingpinoy.com/wp-content/uploads/2018/07/crispy-shrimp-4-158x158.jpg,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE
Chicken Yakisoba,Yakisoba with chicken and tender-crisp vegetables is a delicious stir-fry noodle dish that's sure to be a family favorite. It's quick and easy to make and is the perfect weeknight dinner or any time snack.,15 minutes,15 minutes,8,"1 package (17 ounces) fresh yakisoba noodles; 1 pound boneless, skinless chicken breasts, sliced thinly into strips; 2 tablespoons canola oil; onion, peeled and sliced thinly; head cabbage, chopped; 1 large carrot, peeled and julienned; 4 tablespoons Worcestershire sauce; 1 tablespoon soy sauce; 1 tablespoon oyster sauce; 1 tablespoon ketchup; 2 teaspoons sugar","Rinse yakisoba noodles in hot water according to package's directions. | In a teppan grill or a wide skillet over medium-high heat, heat oil. | Add chicken and cook, stirring regularly, until it begins to change color. | Add carrots and cook for about 10 to 15 seconds. | Add cabbage and continue to cook, stirring regularly, until vegetables are tender-crisp. | Add noodles and yakisoba sauce. Gently stir until noodles are evenly coated with sauce and vegetables and meat are well distributed. | Continue to cook, gently tossing together, until noodles are heated through and sauce begins to caramelize. | Transfer to serving plates and garnish with red pickled ginger and dried green seaweed. Serve hot. | In a small combine, combine Worcestershire sauce, oyster sauce, ketchup, soy sauce, and sugar. Stir until well combined and sugar is dissolved.",393,46,19,14,5,0,0,0,36,1596,531,3,5,1600,23,60,3,https://www.kawalingpinoy.com/wp-content/uploads/2017/09/yakisoba-2-158x158.jpg,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
Crispy Chicken Livers a la Bistek,"Fried Chicken livers with onions, garlic, and a tangy, savory lemon-soy sauce for an easy, tasty, and budget friendly dinner meal!",15 minutes,20 minutes,4,"2 pounds chicken liver, cut into halves; cup flour; cup cornstarch; 2 teaspoons salt; teaspoon pepper; canola oil; 2 lemons, juiced (about cup juice); cup soy sauce; cup water; 1 small onion, peeled and sliced thinly into rings; 1 head garlic, peeled and minced","Rinse chicken liver and pat dry. | In a bowl, combine flour, cornstarch, salt,Â and pepper. | Dredge liver in flour mixture to fully coat. | In a pan over medium heat, heat about 2-inches deep of oil. | Add liver in batches and cook, turning as needed, until golden and crispy. With a slotted spoon, remove from pan and drain on paper towels. | In a bowl, combine lemon juice, soy sauce,Â and water. Set aside. | In a skillet over medium heat, heat about 1 tablespoon oil. Add onions and cook, stirring regularly, for about 1 minute or until half done. Remove from pan and keep warm. | Add garlic to pan and cook, stirring regularly, until lightly browned and aromatic. | Add lemon-soy sauce mixture and bring to a boil. | Add chicken livers and gently toss to coat. Continue to cook for about 1 to 2 minutes or until heated and sauce is slightly thickened. | Transfer to serving platter and garnish with onions. Serve hot.",424,33,44,11,3,0,0,0,782,2948,676,1,1,25125,44,46,22,https://www.kawalingpinoy.com/wp-content/uploads/2018/07/crispy-chicken-liver-ala-bistek-8-360x361.jpg,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
Inihaw na Pusit (Grilled Squid),Grilled Jumbo Squid stuffed with tomatoes is delicious as an appetizer or main dish. Easy to make and sure to be a crowd favorite!,20 minutes,10 minutes,4,"2 (about 2 pounds) jumbo squid; 2 Roma tomatoes, finely chopped; 1 onion, peeled and finely chopped; salt and pepper to taste; cup honey; cup brown sugar; cup vinegar; 5 to 6 cloves garlic, peeled and minced; 1 thumb-size ginger, peeled and minced; 2 teaspoons salt; 3 Thai chili peppers, minced","Hold the tail tube portion of the squid and with fingers, grasp the cuttlebone (the thin, clear cartilage inside the tube) and pull from the squid's body. | Remove black ink and discard. Rinse the squid and drain well. | In a bowl, combine honey, brown sugar, vinegar, garlic, ginger, salt, and chili peppers. Stir together until sugar and salt are dissolved. | Gently add squid in a single layer. Cover and marinate in the refrigerator for about 1 hour. Drain squid very well and thoroughly pat dry. Reserve marinade. | In a saucepan, boil the reserved marinade for about 7 to 10 minutes or until reduced. | In a bowl, combine tomatoes and onions. Season with salt and pepper to taste. | Divide tomato-onion mixture and stuff each of the squid. | Grill squid over hot coals for about 4 to 5 minutes on each side, regularly basting with marinade.",472,74,36,3,1,0,0,0,528,1276,745,1,64,360,24,114,2,https://www.kawalingpinoy.com/wp-content/uploads/2013/06/inihaw-na-pusit-8-360x361.jpg,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
Lengua in Mushroom Sauce,"Lengua in Mushroom Sauce with velvety soft ox tongue and creamy mushroom sauce. Serve with steamed rice, mashed potatoes, or egg noodles for a fantastic special occasion or everyday dinner meal!",20 minutes,240 minutes,6,"4 pounds beef tongue; water; 1 onion, peeled and quartered; 4 cloves garlic, peeled and crushed; 2 bay leaves; 1 teaspoon peppercorns; salt; 1 can (10 ounces) condensed cream of mushroom soup; 2 cups broth (reserved from boiling the tongue); 1 tablespoon butter; 8 ounces button mushrooms, sliced (fresh or canned); 1 onion, peeled and chopped; pepper to taste","In a stockpot over medium heat, combine beef tongue and enough water to cover. Bring to a boil for about 10 to 15 minutes, skimming scum that may float on top. Drain tongue and rinse well. Discard liquid and wash pot. | Return tongue to pot and add enough water to cover. Add onions, garlic, bay leaves, peppercorns, and about 2 tablespoons of salt. Over medium heat, bring to a boil. | Lower heat, cover and simmer for about 3 to 4 hours or until tongue is cooked through and fork-tender. Add more water as needed during cooking to cover tongue. | Drain well, reserving 2 cups of the liquid. Strain and discard aromatics. | Allow tongue to slightly cool and refrigerate for about 1 to 2 hours or until completely cooled (this will make slicing the tongue easier). Peel the skin and cut meat diagonally into Â½-inch slices. | In a bowl, combine cream of mushroom soup and reserved broth. Stir until well-blended and smooth. | In a wide pan over medium heat, melt butter. Add mushrooms and cook, stirring regularly, until lightly browned. Remove from pan and set aside. | Add onions and cook until softened. | Add beef tongue and cook, stirring regularly, for about 2 to 3 minutes or until lightly browned. | Add diluted mushroom soup and stir until completely dissolved and sauce is smooth. | Season with salt and pepper to taste. Add mushrooms. | Continue to cook for about 8 to 10 minutes or until sauce is reduced and thickened to desired consistency. Serve hot.",436,7,67,13,5,0,0,0,173,688,1171,1,1,60,2,78,6,https://www.kawalingpinoy.com/wp-content/uploads/2018/12/creamy-lengua-in-mushroom-sauce-1-360x361.jpg,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Homemade Holiday Ham,"A Christmas table wouldnâ€™t be complete without the star of the feast â€“ a juicy, flavorful Ham! And it's more special when homemade. So easy to make with only five ingredients and taste so much better than store-bought!",15 minutes,120 minutes,8,"6 pounds Pork ham (pigue), cut into halves; cup rock salt; 3 cup brown sugar; 1 tablespoon Prague salt #1; 1 can (1.3 liters) Pineapple juice","Cut the pork in half, rinse, and drain well. Place in a large bowl. | In a small bowl, combine rock salt, Â¼ cup of brown sugar, and Prague salt. Stir until evenly distributed. | Rub curing mixture on the pork, massaging well to coat. Transfer pork to an airtight container. | Cure pork for about 5 to 6 days, turning on sides every day. Rinse and drain well. | Place on paper towels to remove excess liquid. Place the pork in a meat net and tie the net tightly to form the pork into shape.. | Place the pork in a large pot. Add pineapple juice and 2 Â½ cups of brown sugar. Stir until sugar is dissolved and bring to a boil. | Lower heat, cover, and cook for about 1 to 1 Â½ hours or until meat is tender. Remove the ham from the pot and using scissors, cut and remove the net while still hot. | Allow to cool and then rub with the remaining Â½ cup brown sugar. | Arrange in a single layer on a baking pan and broil until caramelized. | Meanwhile, boil the pineapple and brown sugar mixture until thickened. | Slice the ham into desired thickness and serve with the pineapple glaze.",858,109,77,12,4,0,0,0,204,7285,1616,1,103,8,16,124,4,https://www.kawalingpinoy.com/wp-content/uploads/2020/12/homemade-ham-2-360x361.jpg,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
Goto,"Goto made with glutinous rice, beef tripe, and ginger is a Filipino-style congee usually enjoyed as midday snack or light meal. It's delicious, filling, and perfect for cold weather.",720 minutes,300 minutes,6,"1 pound beef tripe; rock salt; 3 pieces beef bones; 8 cups water; salt; 1 onion, peeled and quartered; 4 cloves garlic, peeled and smashed; 1 thumb-size ginger, cut into half and pounded; teaspoon peppercorns; 1 tablespoon canola oil; 1 onion, peeled and chopped; 5 cloves garlic, peeled and minced; 2 thumb-size ginger, peeled and julienned; 1 tablespoon fish sauce; 1 cup glutinous rice; 7 cups broth, reserved from cooking the tripe; salt and pepper to taste; fried garlic bits; green onions, chopped; calamansi,, sliced","In a bowl, combine tripe and enough cold water to cover. Soak in refrigerator overnight. The next day, drain well. | Generously apply salt on tripe and vigorously rub on surfaces. Rinse well under cold, running water, and repeat for about 2 or 3 times. | In a large pot over medium heat, combine 1 liter of water and 2 tablespoons salt. Bring to a boil. Add the tripe and cook for about 10 to 15 minutes. Drain well, discarding liquid. Rinse pot. | In the pot, combine the parboiled tripe, beef bones, and about 8 cups water. Bring to a boil over medium heat, skimming scum that floats on top. | When the broth has cleared, add onion, garlic, ginger, and peppercorns. Lower heat, cover, and cook for about 3 to 4 hours or until desired tenderness. Add more water as needed to maintain about 7 cups. | Remove tripe. Using a fine-mesh sieve, strain broth. Reserve liquid and discard bones and aromatics. | Allow tripe to cool to touch and slice into Â½-inch thick x 2-inch long strips. | In a pot over medium heat, heat oil. Add onions, garlic, and ginger and cook until softened. | Add tripe and cook, stirring occasionally, for about 3 to 5 minutes. | Add fish sauce and continue to cook for 1 to 2 minutes. | Add rice and cook, stirring regularly, for about 2 to 3 minutes. | Add broth and bring to a boil, skimming any foam that may float on top. Lower heat, cover, and cook for about 25 to 30 minutes or until rice grains are softened and have burst. | Season with salt and pepper to taste. | Ladle congee into serving bowls and garnish with chopped onions and fried garlic bits. Serve hot with calamansi.",353,31,16,18,6,0,0,0,54,2632,318,2,2,0,4,43,2,https://www.kawalingpinoy.com/wp-content/uploads/2020/11/goto-lugaw-158x158.jpg,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE
Steamed Lapu Lapu with Mayonnaise,"Level up your favorite fish into a festive holiday dish! Steamed and topped with mayonnaise and various garnishes, it's moist, flavorful, and delicious as it is pretty.",20 minutes,30 minutes,6,"1 large grouper (lapu-lapu), scaled, cleaned, and gutted; 2 tablespoons tamarind powder; salt and pepper to taste; 1 lemon, cut into wedges; 1 bunch green onions, cut into 3-inch lengths; 1 large carrot, peeled; 1 red bell pepper; 4 hardboiled eggs, peeled; 1 cup mayonnaise; cup sweet pickle relish; 1 black olive, pitted (for the eye)","Rinse fish under cold running water, removing all blood and innards. Pat dry. | Rub tamarind powder all over fish, inside and out. Season with salt and pepper to taste. Let stand for about 10 to 15 minutes. | Stuff cavity with lemon wedges and green onions. | Arrange the fish on a large flat steamer rack and steam fish for about 20 to 25 minutes or until it easily flakes with a fork. | While fish is steaming, prepare toppings. | Separate white part of eggs from yolk and finely chop. | Over open gas flames, roast bell pepper until skin is charred. Remove from heat and allow to slightly cool. Under cold running water, peel the skin and discard. Remove stem and seeds and discard. Finely chop the flesh. | In a pot over medium heat, bring lightly salted water to a boil. Add carrot and cook for about 3 to 5 minutes or until tender but crisp. With a slotted spoon, remove from pan and allow to cool. Dice. | Carefully remove fish from steamer and transfer onto a serving platter. Remove lemon and green onions inside fish and discard. | Allow to cool and refrigerate until completely cold. | Spread mayonnaise all over the top of part of fish. | Arrange toppings over mayonnaise as desired. Place a pitted olive on the head of the fish for the ""eye"". | Chill in the refrigerator. Serve cold.",551,10,49,34,6,0,0,0,224,501,1253,1,8,2966,26,88,3,https://www.kawalingpinoy.com/wp-content/uploads/2020/10/filipino-steamed-lapu-lapu-with-mayonnaise-158x158.jpg,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
Shrimp in Black Bean Sauce,Asian Shrimp stir-fry with a spicy garlic black bean sauce is easy to make and full of flavor. This Asian seafood dish is great with steamed rice!,10 minutes,20 minutes,4,"canola oil; 2 pounds shrimp, tendrils trimmed, rinsed, and drained well; 2 tablespoons cornstarch; 1 cup water; cup Chinese cooking wine; 3 tablespoons chili garlic sauce; 2 tablespoons soy sauce; 2 teaspoons sesame oil; 1 small onion, peeled and chopped; 2 cloves garlic, peeled and minced; 1 can (6 ounces) salted black beans, rinsed and drained","In a wide pan, heat about 2 inches deep of oil. | In a bowl, combine shrimp and cornstarch until coated. | Add one by one into the hot oil and deep-fry, turning as needed, until golden and crunchy. | With a slotted spoon, remove shrimp and drain on a wire rack. Keep warm. | In a small bowl, combine water, chili garlic sauce, Â soy sauce, Chinese cooking wine, and sesame oil. Stir until well combined and set aside. | In a wide skillet over high heat, heat about 1 tablespoon oil. Add onions and garlic and cook until softened. | Add sauce mixture and black beans and stir to combine. Bring to a simmer for about 1 to 2 minutes. | Add shrimp and toss to combine just until heated through. Serve hot.",463,12,59,19,2,0,0,0,572,4140,191,4,3,0,9,337,5,https://www.kawalingpinoy.com/wp-content/uploads/2020/09/crispy-shrimp-in-black-bean-sauce-3-158x158.jpg,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
Chicken a la King,"Chicken a la King is a rich, creamy, and tasty dish the whole family will love. Loaded with moist chicken, mushrooms, sweet peppers, and a hearty sauce, it's delicious over rice, pasta, or bread.",15 minutes,40 minutes,8,"2 pounds boneless, skinless chicken breasts; 1 teaspoon salt; teaspoon peppercorns; 3 cloves garlic, peeled and pounded; 2 bay leaves; cup dry sherry wine; cool water; 4 tablespoons butter; 3 tablespoons flour; 1 onion, peeled and chopped; 2 cloves garlic, peeled and minced; red bell pepper, stemmed, cored and chopped; green bell pepper, red pepper, stemmed, cored and chopped; 4 ounces fresh button mushrooms, sliced thinly (or canned sliced mushrooms, drained); 2 cups broth (reserved from poaching the chicken); 1 cup heavy cream; salt and pepper to taste","In a large pot, arrange chicken in a single layer. Add salt, peppercorns, pounded garlic, and bay leaves. | Add wine and enough water to cover chicken to about 1-inch high or about 6 cups. Over medium-high heat, bring to a boil, skimming scum that floats on top. | When the liquid begins to boil, reduce heat to low. Cover and simmer for about 10 to 15 minutes or until the center of chicken reads 165 F. | Immediately remove chicken from the pot and let cool to touch. Cut into 1-inch cubes. | Strain broth and reserve about 2 cups. Discard aromatics. | In a pan over medium heat, heat butter until melted. Add onions and garlic and cook until softened. | Add bell peppers and mushrooms and cook, stirring regularly, until softened. | Add flour and cook, stirring regularly, for about 1 to 2 minutes or until lightly browned. | Add reserved broth and heavy cream, whisking regularly to prevent lumps. | Add chicken. Lower heat and continue to cook, stirring occasionally, until sauce is slightly thickened. | Season with salt and pepper to taste. Serve hot over rice, noodles, or toasted bread.",317,5,25,19,11,0,0,0,128,486,547,0,1,1100,20,30,0,https://www.kawalingpinoy.com/wp-content/uploads/2020/07/creamy-chicken-a-la-king-4-158x158.jpg,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
Pineapple Pork Ribs,These pork ribs with pineapple are so tender and seasoned to perfection! They're easy to make and sure to be a dinner favorite. Perfect with steamed rice!,15 minutes,120 minutes,4,"2 tablespoons canola oil; 1 large potato, peeled and cut into chunks; 1 onion, peeled and chopped; 2 cloves garlic, peeled and minced; 1 thumb-size ginger, peeled and chopped; 2 pounds baby back ribs, cut into serving portions; 1 cup pineapple juice; cup soy sauce; 1 cup pineapple tidbits; 2 cups water; 2 tablespoons raisins; salt and pepper to taste","In a pot over medium heat, heat oil. Add potatoes and cook, stirring occasionally, until lightly browned. Remove from pot and drain on paper towels. | Add onions, garlic, and ginger and cook until softened. | Add baby back ribs and cook, turning occasionally, until lightly browned. | Add pineapple juice, soy sauce, pineapple tidbits, and water. Bring to a boil, skimming scum that floats on top. | Lower heat, cover, and cook for about 1 11/2 to 2 hours or until meat is fork-tender, adding more water in Â½ cup increments as needed. | When the meat is tender, add potatoes and raisins. continue to cook until potatoes are tender. | Season with salt and pepper to taste. Serve hot.",573,46,32,31,9,0,0,0,99,952,958,4,27,100,28,106,4,https://www.kawalingpinoy.com/wp-content/uploads/2020/07/pork-ribs-pineapple-4-158x158.jpg,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
House Special Fried Rice,"House Special Fried Rice is the ultimate stir-fry dish! Loaded with tender beef, chicken, shrimp along with eggs and vegetables, it makes a tasty and filling complete meal in itself.",15 minutes,20 minutes,4,"4 cups cold, day-old cooked rice; pound chicken breast, thinly sliced; pound beef sirloin, thinly sliced; pound large shrimps, peeled and deveined; 1 egg white; 4 teaspoons cornstarch; 1 tablespoon Chinese cooking wine; canola oil; salt; 3 large eggs; 1 small onion, peeled and chopped; 2 cloves garlic, peeled and minced; 1 cup peas and carrots thawed; 2 tablespoons soy sauce; teaspoon sesame oil; 1 teaspoon sugar; green onions, chopped; pepper","With wet hands, break clumps and separate rice grains. Set aside. | In a bowl, combine egg white, 3 teaspoons of the cornstarch, Chinese cooking wine, 1 teaspoon canola oil, and salt to taste. Divide into two bowls. | Add chicken slices in the other bowl and stir well to fully coat. Marinate for about 30 minutes and drain well. | Add beef slices in one bowl and stir well to fully coat. Marinate for 30 minutes and drain well. | In a bowl, combine shrimp, the remaining Â½ teaspoon cornstarch, and salt to taste. Marinate for 10 minutes and drain well. | In a wide pan or wok over medium heat, heat enough oil to cover the meat. Add chicken and cook, stirring as needed, for about 2 to 3 minutes or until lightly browned. | Add beef and cook, stirring as needed, for about 2 to 3 minutes or until lightly browned. With a slotted spoon, remove chicken from pot and drain on paper towels. | Add shrimps in a single layer and cook for about 30 seconds. Turn and cook for another 20 to 30 seconds or just until color changes to pink. Remove from the pan and set aside. | Remove excess oil from the pan and wipe down as needed. Add 1 tablespoon of oil and swirl across the bottom of the pan. Add eggs and cook, stirring to scramble and break up, until just set and still slightly wet. Remove from pan and keep warm. | Wipe down the pan as needed. Increase heat to high and add 1 tablespoon of oil. Swirl across the bottom of the pan and heat until very hot. | Add onions and garlic and cook, stirring regularly, until softened. Add peas and carrots and cook, stirring regularly, for about 1 to 2 minutes or until heated through. Remove from pan and set aside. | Add another 1 tablespoon of oil and swirl to coat insides of the pan. Heat until very hot. Add rice and spread over the surface of the pan for about 1 to 2 minutes or until grains begin to sizzle and then turn. Spread again over the surface of wok and cook for another 1 to 2 minutes. | In a small bowl, combine the soy sauce, sesame oil, and sugar. Stir until sugar is dissolved. Drizzle soy sauce mixture over rice. | Return beef, chicken, shrimps, peas and carrots, and scrambled eggs to the pan. Toss the rice to evenly distribute ingredients. | Season with salt and pepper to taste. Continue to cook for another 1 to 2 minutes or until completely heated through. | Transfer onto a serving platter and garnish with green onions. Serve hot.",534,55,30,20,3,0,0,0,228,863,463,2,3,3502,8,100,3,https://www.kawalingpinoy.com/wp-content/uploads/2020/07/House-special-fried-rice-7-158x158.jpg,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
Pineapple Fried Rice,"Thai-style Fried Rice is a delicious and filling side dish or a complete meal in itself. Made with chicken, shrimp, and pineapple and seasoned with curry, it's a flavorful packed stir-fry that's sure to be a family favorite.",15 minutes,20 minutes,8,"1 pineapple; 6 cups cooked rice; 3 tablespoons fish sauce; 3 tablespoons chicken broth; 1 tablespoon curry powder; 1 teaspoon sugar; canola; 1 onion, chopped; 2 cloves garlic, peeled and minced; pound large shrimp, peeled and deveined with tails on; pound chicken breast, cut into 1-inch strips; cup unsalted cashews; 2 eggs, beaten; 1 cup green peas; cup raisins; 2 green onions, chopped; salt and pepper to taste","Stand pineapple (with leaves facing up) on a flat work surface. With a serrated knife, slice down on one side of pineapple at about Â½ inch thick. Do not cut leaves. | Using the knife, cut around the inside of the pineapple, following the rim. Cut the pineapple flesh by making vertical and horizontal slices. Using a large spoon, scoop out the pineapple. Scrape down any fibers left inside pineapple boat. | Cut pineapple flesh into 1-inch chunks. Only 1 cup will be used in the recipe. Store the remainder of the pineapple in an airtight container and use for other recipes. | Rinse the hollowed pineapple boat and drain well. | Using hands, break rice to separate grains. Set aside. | In a small bowl, combine fish sauce, chicken broth, curry powder, and sugar. Stir until sugar and curry powder are well-dispersed. Set aside. | In a wide pan or wok over high heat, heat about 1 tablespoon oil. Add pineapple chunks and cook, stirring regularly, for about 30 seconds Remove from pan and set aside. | Add shrimps and cook, stirring regularly, until color changes. Remove from pan and drain on paper towels. | Add about 1 tablespoon of oil to the pan. Add chicken and cook, stirring regularly, for about 5 minutes or until lightly browned and cooked through. Remove from pan and set aside. | Wipe down the pan as needed. Add about 2 tablespoons oil. Add onions and garlic and cook until softened. | Add eggs and cook, stirring regularly, for about 1 minute or until they begin to set but still moist. | Add liquid mixture, stirring regularly. | Add cashews and cook, stirring regularly, for about 30 seconds or until lightly toasted. | Add the rice and cook, spreading on the entire cooking surface of the pan, for about 45 seconds or until grains start to sizzle and then toss to redistribute. Repeat a few times until sauce is well distributed. | Add green peas and raisins. Continue to cook until green peas are heated through. | Add the shrimps, chicken, and pineapple. Toss to combine. | Season with salt and pepper to taste. | Add green onions and continue to cook, tossing regularly, for another 1 to 2 minutes or until ingredients are heated through. | To serve, spoon rice into pineapple boats. Garnish with additional raisins and cashews as desired. Serve hot.",312,57,16,3,1,0,0,0,121,809,393,4,14,286,65,89,2,https://www.kawalingpinoy.com/wp-content/uploads/2020/06/thai-pineapple-fried-rice-5-158x158.jpg,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE
