title,summary,prep_time,cook_time,servings,ingredients,instructions,calories,carbohydrates,protein,fat,saturated_fat,polyunsaturated_fat,monounsaturated_fat,trans_fat,cholesterol,sodium,potassium,fiber,sugar,vitamin_a,vitamin_c,calcium,iron,image_url,Vegetarian,Low-Purine,Low-fat/Heart-Healthy,Low-Sodium,Lactose-free,Peanut Allergy,Shellfish Allergy,Fish Allergy,Halal or Kosher
Beef Potato and Pechay Soup,"Beef Potato and Pechay Soup is cooked picadillo-style with beef short ribs, potatoes, and pechay in a tomato-based broth. So hearty and flavorful!",15minutes,1hour,4,"1 tablespoon oil; 1 onion, peeled and chopped; 3 cloves garlic, peeled and minced; 2 pounds beef short ribs; 5 ripe Roma tomatoes, chopped; 1 tablespoon fish sauce; 5 cups water; 2 medium potatoes, peeled and diced; 1 bunch pechay, chopped; salt and pepper to taste","Rinse beef ribs and drain well. | In a large pot over medium heat, heat oil. Add onions and garlic and cook until softened. | Add beef spare ribs and cook, stirring occasionally, until lightly browned. | Add tomatoes and cook, mashing with the back of spoon, until softened and release juice. | Add fish sauce and continue to cook for about 1 to 2 minutes. | Add water and bring to a boil, skimming scum that floats on top. Lower heat, cover, and cook for about 50 to 60 minutes or until meat is fork-tender. Add more water in Â½ cup increments as needed to maintain about 5 cups. | Add potatoes and cook for about 7 to 10 minutes or until tender. | Add pechay and cook for about 2 to 3 minutes or until tender yet crisp. | Season with salt and pepper to taste. Serve hot.",457,30,38,21,8,2,10,0,98,624,1814,6,7,10032,129,275,6,https://www.kawalingpinoy.com/wp-content/uploads/2014/07/beef-potato-pechay-soup-3-158x158.jpg,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE
Miswang Ebun with Patola,"Miswang Ebun with Patola is a hearty, comforting soup that is easy to make and budget-friendly. It is nourishing and satisfying, whether for a cold day or when you want a quick meal fix.",10minutes,20minutes,4,"1 tablespoon oil; 1 onion, peeled and chopped; 3 cloves garlic, peeled and minced; 1 tablespoon fish sauce; 6 cups water; 2 MAGGI Chicken Cubes; 3 medium patola, peeled and cut into -inch thick rounds; 2 ounces miswa noodles; salt and pepper to taste","In a pan over medium heat, heat oil. Add onions and garlic and cook until softened. | Add fish sauce. | Add water and bring to a simmer. | Add Magic Sarap and stir until dissolved | Add patola and cook for 2 to 3 minutes or until tender-crisp. | Place egg in a small ramekin and gently slide into hot broth one at a time. Cook on a gentle simmer for 3 to 5 minutes or until white is set. Do not stir until the eggs are set to prevent them from falling apart. Skim off any foam that rises on top. | Add miswa noodles and cook for 1 minute or just until softened. | Season with salt and pepper to taste. Serve hot.",123,20,3,4,0,1,2,0,0,412,450,2,5,295,29,49,1,https://www.kawalingpinoy.com/wp-content/uploads/2024/10/miswang-ebun-with-patola-158x158.jpg,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE
Beef Wonton Mami,"Beef Wonton Mami with dumplings, fresh egg noodles, and flavor-packed broth is comfort food at its best. It's a tasty and filling midday snack or main mealâ€”perfect for cold weather!",15minutes,1hour,4,"1 tablespoon oil; 1 onion, peeled and sliced thinly; 3 cloves garlic, peeled and minced; 1 pound beef brisket, cut into 1-inch cubes; 8 cups water; 2 pieces star anise; 2 tablespoons brown sugar; 1 beef bouillon cube or 1 tablespoon beef base; salt and pepper to taste; 1 package (16 ounces) Mami (fresh egg noodles); 1 small napa cabbage, shredded; fried garlic bits;  cup green onions, chopped; 1 pound ground pork;  cup green onions, finely chopped; 2 cloves garlic, peeled and minced; 1 teaspoon soy sauce; 1 teaspoon salt;  teaspoon pepper; 15 pieces wonton wrappers","In a pot over medium heat, heat oil. Add onions and garlic and cook until aromatic. Add beef and cook until lightly browned. | Add water and bring to a boil, skimming scum that floats on top. When it clears, add star anise. Add brown sugar and beef bouillon. Stir until dissolved. | Lower heat, cover, and cook for about 1 to 1 Â½ hours or until beef is fork-tender. | Gently add wonton dumplings one at a time and cook for about 4 to 5 minutes or until the filling is cooked through. | Season broth with salt and pepper to taste. | In another large pot, bring about 4 quarts of water to a boil over medium heat. Add egg noodles and cook for about 10 to 15 seconds. Remove noodles and rinse with cold water. Drain well. | Add Napa cabbage to the pot and cook for about 20 to 30 seconds or just until wilted. Drain well. | Drain noodles equally into bowls. Add beef, wontons, cabbage, and pour hot broth. Garnish with fried garlic bits and chopped onions. Serve hot. | In a bowl, combine ground pork, green onions, garlic, soy sauce, salt and pepper. Gently stir until well-distributed. | Separate wrappers into individual sheets. Spoon a heaping tablespoonful of meat mixture on middle of wrapper and then gather sides to form a ""cup"" around mixture.",601,21,47,37,12,4,17,0,152,891,1367,4,11,915,68,247,5,https://www.kawalingpinoy.com/wp-content/uploads/2016/01/beef-wonton-mami-1-1-158x158.jpg,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
Grilled Shrimp Mango Avocado Salad,"Grilled Shrimp Mango Avocado Salad is a refreshing medley of flavors you'd love as a side dish or a light lunch. Chock-full of grilled shrimps, juicy mangoes, creamy avocados, and crisp cucumbers with a tangy honey lime dressing, it's healthy and delicious.",15minutes,5minutes,4,"1 pound large shrimp, peeled and deveined; 1 teaspoon salt;  teaspoon garlic powder;  teaspoon pepper; 2 large mangoes, peeled, pitted and cut into 1-inch cubes; 2 large avocados, peeled, pitted and cut into-inch cubes; 4 Persian cucumbers, halved lengthwise and cut into 1-inch cubes;  small red onion, peeled and sliced thinly;  cup freshly-squeezed lime juice; 2 tablespoons honey; 1 tablespoon olive oil; salt and pepper to taste","In a bowl, combine shrimp, salt, garlic powder, and pepper. Marinate for about 8 to 10 minutes. | Over high heat. heat a lightly greased grill pan until very hot. Add shrimp in a single layer and cook for about 2 to 3 minutes until color begins to change to pink. Turn and cook for another 2 to 3 minutes. | Remove from pan, cover, and chill in the refrigerator until completely cooled. | Meanwhile, combine lime juice, honey, olive oil, and salt and pepper to taste. Stir well. | In a large bowl, combine grilled shrimp, mangoes, avocados, cucumbers, and red onions. | Drizzle honey-lime dressing and gently toss to combine.",405,34,26,20,2,0,0,0,285,1473,836,8,22,1100,51,198,3,https://www.kawalingpinoy.com/wp-content/uploads/2017/06/grilled-shrimp-avocado-mango-salad-1-158x158.jpg,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE
Sinabawang Tahong,Tinolang tahong is a tasty mussel soup with ginger and spinach. It's quick and easy to make and so light and refreshing.,10minutes,15minutes,4,"1 tablespoon oil; 1 onion, peeled and sliced thinly; 2 cloves garlic, peeled and minced; 1 thumb size ginger, peeled and julienned; 1 large tomato, chopped; 2 tablespoons fish sauce; 4 cups water; 2 pounds half-shell frozen mussels, thawed; salt and pepper; 1 bunch fresh spinach, stems trimmed","In a pot over medium heat, heat oil. Add onions, garlic, and ginger and cook until softened. | Add tomatoes and cook, mashing tomatoes with the back of the spoon, until softened and release juices. | Add fish sauce and cook for about 30 to 40 seconds. | Add water and bring to a boil. Add mussels and cook, skimming scum that floats on top, for about 3 to 5 minutes. | Season with salt and pepper to taste. | Add spinach. Turn off and allow spinach to cook in residual steam. Serve hot.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.kawalingpinoy.com/wp-content/uploads/2013/11/sinabawang-tahong-2-158x158.jpg,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
Hawaiian Macaroni Salad,"Hawaiian-style Macaroni Salad is creamy, tangy, and the perfect sides for BBQs, potlucks, and holiday parties. It's easy to make and sure to be a crowd-pleaser!",15minutes,10minutes,8,"1 pound uncooked elbow macaroni;  cup shredded carrots;  cup grated onions; 2 tablespoons apple cider vinegar; 2 cups mayonnaise;  cup milk; 2 tablespoons brown sugar;  teaspoon salt;  teaspoon pepper; green onions, chopped","In a pot over medium heat, bring about 4 quarts of water to a boil. Add elbow macaroni and cook according to the package's direction. Drain well and transfer to a large bowl. | While still hot, drizzle the apple cider vinegar. Allow to cool. | In another bowl, combine mayonnaise, milk, brown sugar, salt, and pepper. Whisk together until smooth. | Add the carrots and onions to pasta. Gently toss to evenly distribute. | Add Â½ of the dressing to the macaroni mixture, and stir to combine. Season with salt and pepper to taste. Let stand for a few minutes to allow pasta to soak up the dressing. | Add the remaining half of the dressing and stir to fully coat. Garnish with chopped green onions, if desired. | Cover the bowl with a tight-fitting lid and refrigerate for about 2 to 3 hours to completely chill and the flavors to meld. Serve cold.",618,48,9,43,7,0,0,0,25,518,191,2,7,1398,1,39,1,https://www.kawalingpinoy.com/wp-content/uploads/2020/11/hawaiian-macaroni-salad-6-158x158.jpg,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Pineapple Coleslaw,"Coleslaw with juicy pineapples for a tropical twist on a classic side dish. Sweet, creamy, and tangy, it's a guaranteed crowd-pleaser. Perfect for all your summer cookouts and picnics!",10minutes,,8,"1 small cabbage, shredded (about 4 cups); 1 large carrot, peeled and julienned (about 1 cup);  small red cabbage, shredded (about  cup); 1 cup mayonnaise; 2 tablespoons vinegar; 2 tablespoons sugar;  teaspoon salt;  cup pineapple tidbits, drained; 2 tablespoons raisins","In another bowl, combine mayonnaise, vinegar, sugar, and salt. Whisk together until smooth. | In a large bowl, combine cabbage, carrots, and red cabbage. | Add mayo dressing to cabbage slaw and gently toss together until well-distributed. | Add pineapple and raisins and gently toss to combine. | Chill for about 20 to 30 minutes in the refrigerator to allow flavors to meld.",270,19,2,21,3,0,0,0,11,281,329,4,13,1565,53,62,0,https://www.kawalingpinoy.com/wp-content/uploads/2018/06/creamy-pineapple-coleslaw-158x158.jpg,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
Tuna Pasta Salad,"Creamy Tuna Pasta Salad is hearty, flavorful, and makes a great side dish or light meal. Perfect for parties, potlucks or picnics and is sure to be a crowd favorite.",10minutes,20minutes,4,"1 cup uncooked fusilli pasta; 1 can (6.35 ounces) tuna, drained well;  cup gherkins pickles, chopped;  cup red bell peppers, chopped;  cup celery, chopped;  red onion, peeled and chopped; 1 hard-boiled egg, peeled and chopped;  cup mayonnaise;  tablespoon pickle juice; salt and pepper","In a pot of boiling water, cook pasta according to package directions until al dente. | Using a colander, drain pasta and rinse well. Let cool completely. | In a large bowl, combine cooked pasta, tuna, gherkins pickles, red bell peppers, celery, red onions, hard-boiled eggs, mayonnaise, and pickle juice. | Gently stir to combine. Season with salt and pepper to taste. | Refrigerate for about 30 minutes to allow flavors to meld. Serve cold.",218,14,12,13,2,0,0,0,68,322,181,1,2,425,13,26,1,https://www.kawalingpinoy.com/wp-content/uploads/2020/05/tuna-pasta-salad-2-158x158.jpg,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE
Sinigang na Baka,"Sinigang is a classic Filipino dish known for its sour taste. It's loaded with meat, veggies, and a clear broth for a refreshing soup full of comfort flavors.",15minutes,2hours,4,"3 pounds beef short ribs; 10 cups water; 1 onion, peeled and quartered; 2 large Roma tomatoes, quartered; 1 tablespoon fish sauce; 6 gabi, peeled and halved depending on size; 2 finger chilies; 1 (6 inches) radish (labanos), peeled and cut into -inch thick on a bias; 15 large tamarind pieces or 1  (1.41 ounces each) packages tamarind base powder; 1 bunch kangkong; salt and pepper to taste","In a pot over medium heat, combine beef ribs and water. Bring to a boil, skimming scum that floats on top. | When the broth has cleared, add onions, tomatoes, and fish sauce. | Lower heat, cover, and cook for 1 to 1 Â½ hours or until meat is fork-tender. | Add gabi and cook for about 6 to 8 minutes or until soft. | Add chili and radish. Continue to simmer for about 4 to 5 minutes. | Trim about 2 inches from the kangkong stalks and discard. Cut kangkong into 3-inch lengths, separating the sturdier stalks from the leaves. | If using packaged tamarind base, add into the pot and stir until completely dissolved. Season with salt and pepper to taste. | Add kangkong stems and cook for a minutes. Add leaves and continue to cook for about 1 minute. Serve hot. | Wash tamarind and place in a pot with 1 cup water. Bring to a boil and cook until soft and outer skins begin to burst. | With a fork, mash tamarinds. | In a fine-mesh strainer set over a bowl, pour tamarind and liquid. Continue to mash with a fork, returning some of the liquid into the strainer once or twice, to fully extract the juice. | Discard seeds and skins. Pour tamarind juice into the sinigang.",608,42,51,26,11,0,0,0,147,596,1914,7,8,998,35,134,7,https://www.kawalingpinoy.com/wp-content/uploads/2015/01/sinigang-na-baka-1-158x158.jpg,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE
Chicken Mami,"Keep warm and nourished with this Filipino-style noodle soup! Chicken mami made with fresh egg noodles and tasty toppings, is hearty, full of flavor, and the ultimate comfort food. It's delicious and satisfying as a midday snack or light lunch.",10minutes,1hour,6,"1 package (16 ounces) fresh egg noodles or mami; 7 cups homemade broth;  napa cabbage, shredded; 1 large carrot, peeled and julienned; 6 hard-boiled eggs, peeled and halved; fried garlic bits;  cup green onions, ends trimmed and chopped; 1 tablespoon canola oil; 1 large onion, peeled and chopped; 3 cloves garlic, peeled and minced; 2 pounds bone-in chicken, cut up into parts; 2 quarts boiling water; 2 medium carrots, cut into chunks; 2 celery stalks, cut into chunks; 2 bay leaves; 1 teaspoon peppercorns; 1 tablespoon salt; fish sauce to taste; 1 head garlic, peeled and minced;  cup oil","In a deep pot over medium heat, heat oil. Add onions and garlic and cook until softened. | Add chicken and cook, stirring occasionally, until it loses its pink. Lower heat, cover, and cook for about 8 to 10 minutes or until chicken releases its juices. | Raise heat to high and add boiling water. Add carrots, celery, bay leaves, and peppercorns. Season with salt. Skim scum that accumulates on top. | Lower heat again and simmer for 10 to 15 minutes or until chicken is cooked through. | With a slotted spoon, remove chicken pieces from broth. Allow to cool to touch. Remove meat from bones and shred. Set aside chicken meat and keep warm. | Return the bones to the pot and continue to cook at barely a simmer, uncovered, for about 30 to 40 minutes or until slightly reduced and the flavor is concentrated. | Using a cheesecloth, strain liquid and discard bones and aromatics. | Return the broth to the pot and bring to a boil. Season with fish sauce to taste. | In a small pan over low heat, heat oil. Add garlic and cook until golden and crisp. With a slotted spoon, remove toasted garlic and drain on paper towels. | In a pot over medium heat, bring about 4 quarts of water to a boil. Briefly plunge egg noodles for about 10 to 15 seconds, gently shaking to loosen. Remove from water and drain well. | Divide noodles equally in bowls. Add chicken meat, julienned carrots, shredded napa cabbage, and hard-boiled egg. | Pour hot broth. Garnish with fried garlic bits and chopped onions. Serve hot.",343,6,13,30,4,8,17,0,143,2258,251,1,2,2005,5,56,1,https://www.kawalingpinoy.com/wp-content/uploads/2014/03/chicken-mami-158x158.jpg,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE
Tinolang Palaka,Need something tasty to warm you up? This traditional tinolang palaka frog-leg soup cooked in a ginger-based broth is bursting with flavor!,10minutes,20minutes,4,"1 tablespoon canola oil; 1 onion, peeled and chopped; 3 cloves garlic, peeled and minced; 1 thumb-sized ginger, peeled and julienned; 1 tablespoon fish sauce; 2 cups water; 4 frog legs;  bunch spinach; 1 chayote; salt and pepper to taste","In a pot over medium heat, heat oil. Add onions, garlic, and ginger and cook, stirring regularly, until softened. | Add fish sauce and cook for about 1 to 2 minutes. | Add water and bring to a boil. | Add frog legs. Lower heat, cover, and cook for about 10 minutes or until frog legs are tender. | Add chayote and cook for about 3 to 5 minutes or until tender. | Season with salt and pepper to taste. | Add spinach, turn off heat, and cover to allow spinach to cook in the residual heat. Serve hot.",61,6,2,4,1,0,0,0,1,396,331,2,2,3985,16,58,1,https://www.kawalingpinoy.com/wp-content/uploads/2013/10/tinolang-palaka-6-158x158.jpg,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE
Chicken Halang Halang,"Chicken Halang-Halang is easy to make yet delivers tons of flavor. It's creamy, spicy, and delicious with steamed rice!",10minutes,40minutes,6,"2 stalks lemongrass; 1 tablespoon canola oil; 1 onion, peeled and chopped; 4 cloves garlic, peeled and minced; 2 thumb-sized ginger, peeled and minced; 1 (about 3 to 4 pounds) whole chicken, cut into serving parts; 1 tablespoon fish sauce; 1 can (14 ounces) coconut milk; 5 pieces Thai chili peppers, minced; 1 small green papaya, peeled, seeded and cut into chunks; salt to taste; 1 bunch fresh spinach, stems trimmed","Remove and discard the dark green layers of the lemongrass until you get to the lighter green part. With a knife, cut into 4-inch lengths. Using the back of the knife, pound the ends of lemongrass to release flavor. | In a pot over medium heat, heat oil. Add onions, garlic, and ginger, and cook until softened. | Add chicken and cook, stirring occasionally, until lightly browned. | Add fish sauce and continue to cook for 1 to 2 minutes. | Add coconut milk, chili peppers, and lemongrass. Bring to a simmer. | Cover, lower heat, and cook for about 20 to 25 minutes or until chicken is cooked through. | Add papaya and cook for about 4 to 5 minutes or until papaya is tender and sauce is thickened. | Remove lemongrass and discard. Season with salt to taste. | Add spinach and cook until just wilted. Serve hot.",422,10,23,32,16,0,0,0,81,368,795,2,3,5705,37,95,5,https://www.kawalingpinoy.com/wp-content/uploads/2014/05/chicken-halang-halang-8-1-158x158.jpg,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
Pancit Lomi,"Pancit Lomi is hearty, tasty, and the ultimate comfort food! Made with fresh egg noodles, chicken, and vegetables, it makes a great midday snack or dinner meal.",15minutes,30minutes,4,"1 package (14 ounces) lomi noodles; water; 2 tablespoons canola oil; 1 cup chicken liver, cut into cubes; 1 onion, peeled and chopped; 2 cloves garlic, peeled and minced;  pound boneless, skinless chicken breast or thigh meat, cut into thin strips; 1 tablespoon fish sauce; 1 package (1.4 ounces) crab and corn soup mix; salt and pepper to taste; 2 medium carrots, peeled and julienned; 1 small napa cabbage, end trimmed and sliced into 1-inch thick strips; 2 eggs. lightly beaten; 1 tablespoon corn starch","In a pot, bring enough water to cover noodles to a boil. Add noodles and blanch for about 1 minute. Drain and rinse in cold water. | In a pan over medium heat, heat about 1 tablespoon oil. Add liver and cook until just about done. Remove from pan and keep warm. | In a large pot over medium heat,, heat remaining 1 tablespoon oil. Add onions and garlic and cook until softened. | Add chicken and cook until lightly browned. | Add fish sauce and cook, stirring occasionally, for another 1 minute. | Add about 8 cups of water and bring to a boil. | Lower heat, cover, and simmer until chicken is cooked through. | Add noodles and cook for about 1 to 2 minutes or until half-cooked. | Add crab and corn soup mix and stir to dissolve. Season with salt and pepper to taste. | Add liver and cook for about 1 to 2 minutes. | Add carrots and cook for about 1 minute. Add napa cabbage and continue to cook for about 1 minute or until vegetables are tender yet crisp. | In a small bowl, combine corn starch and Â¼ cup cold water and stir to dissolve. Add to the pot, stirring to combine. Continue to cook for until slightly thickened. | Add eggs slowly in a thin stream and allow to slightly set before stirring. Serve hot.",379,40,25,14,2,0,0,0,185,508,989,5,6,7185,67,219,3,https://www.kawalingpinoy.com/wp-content/uploads/2019/06/pancit-lomi-soup-158x158.jpg,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
Batchoy Tagalog,"Batchoy Tagalog makes a great main dish with steamed rice for lunch or dinner. It's a hearty, flavorful comfort food that's sure to take the chill off cold, rainy days.",20minutes,40minutes,6,"1 tablespoon canola oil; 1 onion, peeled and sliced thinly; 4 cloves garlic, peeled and minced; 2 thumb-sized ginger, peeled and minced;  pound pork tenderloin, cut into strips;  pound pork heart, about 1 piece, cut into thin strips; 2 tablespoons fish sauce; 6 cups water;  pound pork liver, cut into thin strips;  pound coagulated blood, drained and cut into cubes; salt and pepper to taste; 2 ounces miswa; 1 bunch fresh chili leaves, stems trimmed","In a large pot over medium heat, heat oil. Add onions, garlic, and ginger, and cook until softened. | Add pork and heart. Cook, stirring occasionally, until lightly browned. | Add fish sauce and cook for about 2 to 3 minutes. | Add water and bring to a boil, skimming scum that floats on top. | Lower heat, cover, and continue to cook for about 15 to 20 minutes or until meat is tender. | Increase heat to high and bring the broth to a rolling boil. | Add pork liver and cook, without stirring, for about 2 to 3 minutes. Stir and continue to cook for another 2 to 3 minutes. | Add coagulated blood and cook, without stirring, for about 2 to 3 minutes. Stir and continue to cook for about 8 to 10 minutes. | Season with salt and pepper to taste. | Add miswa and continue to cook for 1 to 2 minutes. | Add chili leaves, pressing down into the broth. Turn off the heat and cover to allow residual steam to cook leaves. Serve hot.",179,14,18,5,1,1,2,0,133,583,640,2,1,12601,23,74,7,https://www.kawalingpinoy.com/wp-content/uploads/2014/12/batchoy-tagalog-2-158x158.jpg,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
Chicken Corn Soup,"This Chicken and Corn Soup is a very easy dish to make but filled with fresh corn and chicken flavor in every bite. It's hearty, delicious, and perfect for chilly weather!",10minutes,30minutes,4," pound bone-in chicken; 5 cups water; 1 onion, peeled and quartered; 3 cloves garlic, peeled and pounded; 1 thumb-size ginger, peeled and pounded; 1 tablespoon salt; 1 teaspoon peppercorns; 3 white corn ears, shucked; 1 tablespoon soy sauce; 4 teaspoons cornstarch; 2 eggs; salt and pepper to taste; green onions, chopped","In a saucepot, arrange the chicken in a single layer. Add water, quartered onions, smashed garlic cloves, ginger, salt, and peppercorns. | Bring to a boil, skimming scum that floats on top. Lower heat, cover, and cook in barely a simmer for about 15 minutes or until thermometer inserted in the thickest part of chicken reads 165 F. | With a slotted spoon, remove chicken from pot and allow to cool to touch. Coarsely shred chicken and keep warm. Discard bones. | Using a fine-mesh sieve, strain liquid. Discard aromatics and reserve 4 cups of the broth. | In a large bowl, stand an ear of corn up and using a small knife, thinly cut the kernels off from top to bottom. Rotate the corn when done with each section to get to the next. Scrape the sides of the cobs using a spoon to extract the remaining pulp and milky juice. | Add corn and soy sauce to the pot. Cook for medium heat for about 8 to 10 minutes or until tender. | Add chicken. | In a small bowl, combine 3 teaspoons of the cornstarch with Â¼ cup water. Stir until dissolved and smooth. | Add cornstarch slurry to the pot, whisking vigorously to prevent lumps. Continue to whisk until the mixture begins to thicken. Lower heat to a gentle simmer. | In a bowl, combine eggs and the remaining 1 teaspoon cornstarch. Whisk together until smooth. | Slowly drizzle the egg mixture into the soup and let stand for 15 seconds and then stir gently stir to break up. | Season the soup with salt and pepper to taste. | Ladle soup into servings bowls and sprinkle with green onions. Serve hot.",185,16,13,9,3,0,0,0,111,2080,310,2,4,299,5,31,1,https://www.kawalingpinoy.com/wp-content/uploads/2016/11/chicken-corn-soup-2-158x158.jpg,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
Thai Chicken Salad with Spicy Peanut Dressing,"This Thai Chicken Salad with Spicy Peanut Dressing is sure to rock your taste buds! It's a medley of cubed chicken pieces, chopped peanuts, fried wonton strips, and crunchy salad ingredients with a creamy and spicy peanut dressing that's full of flavor and texture. Perfect for a hearty lunch or dinner!",20minutes,5minutes,4,"4 (4 ounces each) boneless chicken breast; salt and pepper to taste; 1 package (12 ounces) wonton wrappers, sliced into thin strips; 1 cup canola oil; 1 Romaine lettuce heart, chopped;  head cabbage, chopped;  head red cabbage, shredded; 1 large carrot, peeled and shredded;  red bell pepper, seeded and chopped; 2 green onions, chopped;  cup peanuts, chopped; 3 tablespoons smooth peanut butter; 2 tablespoons red wine vinegar; 1 tablespoon ginger, peeled and finely grated; 1 clove garlic, finely minced;  teaspoon Sriracha sauce; juice of 1 lemon; 2 tablespoons soy sauce; 2 tablespoons honey; 1 teaspoon sugar; 1 tablespoon sesame oil; 3 tablespoons canola oil","In a heavy-bottomed pot over medium heat, place chicken in a single layer and enough water to cover. Add salt and pepper to taste. Bring to a boil and then reduce heat to barely a simmer. | Cover and continue to simmer for about 10 minutes. Turn off the heat and allow the chicken to cook completely in hot water for about 15 to 20 minutes. | Remove chicken from the liquid, and refrigerate to completely cool. Cut the breasts into 1-inch cubes. | In skillet over medium heat, heat oil. Add wonton strips and cook for about 1 to 2 minutes or until golden and crisp. Remove from pan and drain on paper towels. Set aside. | In a large bowl, combine chicken, lettuce, cabbage, red cabbage, carrots, bell pepper and green onions. | When ready to serve, add peanut dressing and gently toss to combine. Top with fried wontons and peanuts. | With hands, squeeze ginger to extract juice. | In a bowl, combine peanut butter, vinegar, garlic, Sriracha sauce, ginger juice, lemon juice, soy sauce, honey, sugar, sesame oil and canola oil. Whisk together until well-blended and smooth.",662,32,58,35,5,0,0,0,145,912,1448,7,18,4447,96,104,3,https://www.kawalingpinoy.com/wp-content/uploads/2015/02/thai-chicken-salad-1-158x158.jpg,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Chicken Binakol,"Chicken Binakoe is a classic Filipino soup made with coconut juice, papaya, spinach, and lemongrass. It's delicious, refreshing, and perfect for cold weather!",15minutes,45minutes,4,"2 stalks lemongrass; 1 tablespoon canola oil; 1 onion, peeled and sliced thinly; 3 cloves garlic, peeled and minced; 1 thumb-size ginger, peeled and julienned; 1 (about 3 to 4 pounds) whole native chicken, cut into serving parts; 1 tablespoon fish sauce; 4 cups coconut juice; 1 cup young coconut meat (buko); 1 green papaya, peeled and cut into cubes; 1 bunch spinach, stemmed and leaves separated","Cut the stem and leaf ends of the lemongrass. Peel a few layers to get to the white part. Cut into 2-inch lengths and pound until with the back of a knife to release flavor. Set aside. | In a pot over medium heat, heat oil. Add onions, garlic, and ginger. Cook until softened. | Add chicken and cook until color changes and juices run clear. | Add fish sauce and cook for about 1 minute. | Add coconut juice and bring to a boil, skimming any scum that may float on top. | Add lemongrass. | Lower heat, cover and continue to cook for about 20 to 25 minutes or until chicken is cooked through. | Add papaya and cook for about 3 to 5 minutes or until tender. | Add coconut meat and cook until heated through. | Season with salt and pepper to taste. | Add spinach leaves, pushing down into the broth. Turn off heat and cover pot. Serve hot.",575,29,36,36,14,0,0,0,122,799,1709,8,15,8921,82,193,6,https://www.kawalingpinoy.com/wp-content/uploads/2016/04/Chicken-Binakol-4-158x158.jpg,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE
Tinolang Manok sa Upo,"Tinolang Manok sa Upo is a refreshing chicken soup with bottle gourd and spinach cooked in a ginger-flavored broth. It's filling, delicious, and perfect for cold weather!",10minutes,25minutes,4,"1 tablespoon canola oil; 1 onion, peeled and sliced thinly; 3 cloves garlic, peeled and minced; 2 thumb-sized ginger, peeled and julienned; 2 pounds bone-in chicken, cut into 3-inch pieces; 2 tablespoons fish sauce; 4 cups water; 1 large upo, peeled and cut into 2-inch wedges (about 2 cups); 1 bunch fresh spinach leaves, stems trimmed; salt and pepper to taste","In a pot over medium heat, heat oil. Add onions, garlic, and ginger and cook until softened. | Add chicken and cook, stirring occasionally, for about 2 to 4 minutes or until color changes and juices run clear. | Add fish sauce and cook, stirring occasionally, for about 1 to 2 minutes. | Add water and bring to a boil, skimming scum that floats on top. | Lower heat, cover, and simmer for about 15 to 20 minutes or until chicken is cooked through. | Add upo and cook for about 2 to 4 minutes or until tender yet crisp. | Add spinach and push down into the broth. Turn off heat and cover until leaves are just wilted. | Season with salt and pepper to taste. serve hot.",507,11,35,36,9,0,0,0,189,939,1058,2,2,8121,27,147,4,https://www.kawalingpinoy.com/wp-content/uploads/2016/05/tinolang-manok-upo-4-158x158.jpg,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE
