title,summary,prep_time,cook_time,servings,ingredients,instructions,calories,carbohydrates,protein,fat,saturated_fat,polyunsaturated_fat,monounsaturated_fat,trans_fat,cholesterol,sodium,potassium,fiber,sugar,vitamin_a,vitamin_c,calcium,iron,image_url,Vegetarian,Low-Purine,Low-fat/Heart-Healthy,Low-Sodium,Lactose-free,Peanut Allergy,Shellfish Allergy,Fish Allergy,Halal or Kosher
Grilled Shrimp Mango Avocado Salad,"Grilled Shrimp Mango Avocado Salad is a refreshing medley of flavors you'd love as a side dish or a light lunch. Chock-full of grilled shrimps, juicy mangoes, creamy avocados, and crisp cucumbers with a tangy honey lime dressing, it's healthy and delicious.",15 minutes,5 minutes,4,"1 pound large shrimp, peeled and deveined; 1 teaspoon salt; teaspoon garlic powder; teaspoon pepper; 2 large mangoes, peeled, pitted and cut into 1-inch cubes; 2 large avocados, peeled, pitted and cut into-inch cubes; 4 Persian cucumbers, halved lengthwise and cut into 1-inch cubes; small red onion, peeled and sliced thinly; cup freshly-squeezed lime juice; 2 tablespoons honey; 1 tablespoon olive oil; salt and pepper to taste","In a bowl, combine shrimp, salt, garlic powder, and pepper. Marinate for about 8 to 10 minutes. | Over high heat. heat a lightly greased grill pan until very hot. Add shrimp in a single layer and cook for about 2 to 3 minutes until color begins to change to pink. Turn and cook for another 2 to 3 minutes. | Remove from pan, cover, and chill in the refrigerator until completely cooled. | Meanwhile, combine lime juice, honey, olive oil, and salt and pepper to taste. Stir well. | In a large bowl, combine grilled shrimp, mangoes, avocados, cucumbers, and red onions. | Drizzle honey-lime dressing and gently toss to combine.",405,34,26,20,2,0,0,0,285,1473,836,8,22,1100,51,198,3,https://www.kawalingpinoy.com/wp-content/uploads/2017/06/grilled-shrimp-avocado-mango-salad-1-158x158.jpg,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
Hawaiian Macaroni Salad,"Hawaiian-style Macaroni Salad is creamy, tangy, and the perfect sides for BBQs, potlucks, and holiday parties. It's easy to make and sure to be a crowd-pleaser!",15 minutes,10 minutes,8,"1 pound uncooked elbow macaroni; cup shredded carrots; cup grated onions; 2 tablespoons apple cider vinegar; 2 cups mayonnaise; cup milk; 2 tablespoons brown sugar; teaspoon salt; teaspoon pepper; green onions, chopped","In a pot over medium heat, bring about 4 quarts of water to a boil. Add elbow macaroni and cook according to the package's direction. Drain well and transfer to a large bowl. | While still hot, drizzle the apple cider vinegar. Allow to cool. | In another bowl, combine mayonnaise, milk, brown sugar, salt, and pepper. Whisk together until smooth. | Add the carrots and onions to pasta. Gently toss to evenly distribute. | Add Ã‚Â½ of the dressing to the macaroni mixture, and stir to combine. Season with salt and pepper to taste. Let stand for a few minutes to allow pasta to soak up the dressing. | Add the remaining half of the dressing and stir to fully coat. Garnish with chopped green onions, if desired. | Cover the bowl with a tight-fitting lid and refrigerate for about 2 to 3 hours to completely chill and the flavors to meld. Serve cold.",618,48,9,43,7,0,0,0,25,518,191,2,7,1398,1,39,1,https://www.kawalingpinoy.com/wp-content/uploads/2020/11/hawaiian-macaroni-salad-6-158x158.jpg,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Pineapple Coleslaw,"Coleslaw with juicy pineapples for a tropical twist on a classic side dish. Sweet, creamy, and tangy, it's a guaranteed crowd-pleaser. Perfect for all your summer cookouts and picnics!",10 minutes,,8,"1 small cabbage, shredded (about 4 cups); 1 large carrot, peeled and julienned (about 1 cup); small red cabbage, shredded (about cup); 1 cup mayonnaise; 2 tablespoons vinegar; 2 tablespoons sugar; teaspoon salt; cup pineapple tidbits, drained; 2 tablespoons raisins","In another bowl, combine mayonnaise, vinegar, sugar, and salt. Whisk together until smooth. | In a large bowl, combine cabbage, carrots, and red cabbage. | Add mayo dressing to cabbage slaw and gently toss together until well-distributed. | Add pineapple and raisins and gently toss to combine. | Chill for about 20 to 30 minutes in the refrigerator to allow flavors to meld.",270,19,2,21,3,0,0,0,11,281,329,4,13,1565,53,62,0,https://www.kawalingpinoy.com/wp-content/uploads/2018/06/creamy-pineapple-coleslaw-158x158.jpg,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Tuna Pasta Salad,"Creamy Tuna Pasta Salad is hearty, flavorful, and makes a great side dish or light meal. Perfect for parties, potlucks or picnics and is sure to be a crowd favorite.",10 minutes,20 minutes,4,"1 cup uncooked fusilli pasta; 1 can (6.35 ounces) tuna, drained well; cup gherkins pickles, chopped; cup red bell peppers, chopped; cup celery, chopped; red onion, peeled and chopped; 1 hard-boiled egg, peeled and chopped; cup mayonnaise; tablespoon pickle juice; salt and pepper","In a pot of boiling water, cook pasta according to package directions until al dente. | Using a colander, drain pasta and rinse well. Let cool completely. | In a large bowl, combine cooked pasta, tuna, gherkins pickles, red bell peppers, celery, red onions, hard-boiled eggs, mayonnaise, and pickle juice. | Gently stir to combine. Season with salt and pepper to taste. | Refrigerate for about 30 minutes to allow flavors to meld. Serve cold.",218,14,12,13,2,0,0,0,68,322,181,1,2,425,13,26,1,https://www.kawalingpinoy.com/wp-content/uploads/2020/05/tuna-pasta-salad-2-158x158.jpg,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
Chicken Mami,"Keep warm and nourished with this Filipino-style noodle soup! Chicken mami made with fresh egg noodles and tasty toppings, is hearty, full of flavor, and the ultimate comfort food. It's delicious and satisfying as a midday snack or light lunch.",10 minutes,60 minutes,6,"1 package (16 ounces) fresh egg noodles or mami; 7 cups homemade broth; napa cabbage, shredded; 1 large carrot, peeled and julienned; 6 hard-boiled eggs, peeled and halved; fried garlic bits; cup green onions, ends trimmed and chopped; 1 tablespoon canola oil; 1 large onion, peeled and chopped; 3 cloves garlic, peeled and minced; 2 pounds bone-in chicken, cut up into parts; 2 quarts boiling water; 2 medium carrots, cut into chunks; 2 celery stalks, cut into chunks; 2 bay leaves; 1 teaspoon peppercorns; 1 tablespoon salt; fish sauce to taste; 1 head garlic, peeled and minced; cup oil","In a deep pot over medium heat, heat oil. Add onions and garlic and cook until softened. | Add chicken and cook, stirring occasionally, until it loses its pink. Lower heat, cover, and cook for about 8 to 10 minutes or until chicken releases its juices. | Raise heat to high and add boiling water. Add carrots, celery, bay leaves, and peppercorns. Season with salt. Skim scum that accumulates on top. | Lower heat again and simmer for 10 to 15 minutes or until chicken is cooked through. | With a slotted spoon, remove chicken pieces from broth. Allow to cool to touch. Remove meat from bones and shred. Set aside chicken meat and keep warm. | Return the bones to the pot and continue to cook at barely a simmer, uncovered, for about 30 to 40 minutes or until slightly reduced and the flavor is concentrated. | Using a cheesecloth, strain liquid and discard bones and aromatics. | Return the broth to the pot and bring to a boil. Season with fish sauce to taste. | In a small pan over low heat, heat oil. Add garlic and cook until golden and crisp. With a slotted spoon, remove toasted garlic and drain on paper towels. | In a pot over medium heat, bring about 4 quarts of water to a boil. Briefly plunge egg noodles for about 10 to 15 seconds, gently shaking to loosen. Remove from water and drain well. | Divide noodles equally in bowls. Add chicken meat, julienned carrots, shredded napa cabbage, and hard-boiled egg. | Pour hot broth. Garnish with fried garlic bits and chopped onions. Serve hot.",343,6,13,30,4,8,17,0,143,2258,251,1,2,2005,5,56,1,https://www.kawalingpinoy.com/wp-content/uploads/2014/03/chicken-mami-158x158.jpg,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE
Kabocha Salad,"This Kabocha Salad is creamy with a hint of sweetness, the perfect side dish for any meal!",45 minutes,20 minutes,6,"1 whole (2 to 3 pounds) kabocha (kalabasa); 1 large carrot, peeled and shredded; 2 tablespoons green onions, chopped; 2 tablespoons raisins; cup mayonnaise; salt and pepper to taste; 2 tablespoons chopped walnuts","Using a sharp knife, cut kabocha into half and scoop out the seeds with a large spoon. Carefully peel the skin and slice the flesh into 1 to 1 Ã‚Â½-inch small chunks. | In a saucepan, place the kabocha and enough water to cover. Bring to a boil and cook until kabocha can be pierced with a fork without resistance but not falling apart. | Drain kabocha well and allow to cool completely. | In a large bowl, place tender kabocha and roughly mash with a fork. | Add shredded carrots, green onions, and raisins. | Add mayonnaise and gently stir to combine. Season with salt and pepper to taste. | Top with chopped walnuts and additional raisins and shredded carrots, if desired. Serve cold.",160,19,2,9,1,0,0,0,3,81,650,3,4,5485,20,52,1,https://www.kawalingpinoy.com/wp-content/uploads/2018/10/Korean-Kabocha-Salad-4-158x158.jpg,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Miswa at Patola Soup,Misua with patola and ground pork is a hearty and flavorful soup that's delicious on its own or as a side dish. Perfect with steamed rice!,10 minutes,20 minutes,4,3 medium patola; 1 tablespoon canola oil; 1 onion; 2 cloves garlic; pound ground pork; 1 tablespoon fish sauce; 2 cups water; 2 ounces miswa noodles; salt and pepper to taste,"Cut off both ends of the patola and discard. Using a vegetable peeler, peel the skin. Slice the peeled gourd crosswise into about Ã‚Â¼-inch thick. | In a wide pan over medium heat, heat oil. Add onions and garlic and cook until softened. | Add pork and cook, breaking apart with the back of a spoon, until lightly browned. | Add fish sauce and continue to cook, stirring occasionally, for about 1 to 2 minutes. | Add water and bring to a boil, skimming any scum that may float on top. | Lower heat and cook for about 10 minutes or until pork is tender. | Add patola and cook for about 3 to 5 minutes or until tender yet crisp. | Add miswa noodles and cook for about 1 to 2 minutes or until softened. | Season with salt and pepper to taste. Serve hot.",271,20,12,16,5,0,0,0,41,430,600,2,5,294,29,47,1,https://www.kawalingpinoy.com/wp-content/uploads/2020/01/miswa-patola-soup-3-158x158.jpg,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
Lugaw at Tokwa,"Warm-up your tummy with a comforting bowl of lugaw at tokwa! This Filipino-style rice congee with crisp tofu and vinaigrette dressing is delicious and filling as a breakfast or midday snack. It's easy to make and budget-friendly, too.",15 minutes,60 minutes,8,"1 cup glutinous rice; 8 cups water; 2 thumb-size ginger, pounded; 2 teaspoons salt; 2 packages (19 ounces each) firm tofu; 1 cup canola oil; cup vinegar; cup soy sauce; teaspoon salt; teaspoon pepper; 1 tablespoon sugar; 2 shallots, peeled and chopped; 2 Thai chili pepper, minced","Rinse rice with cold water two or three times. | In a pot over medium heat, combine rice and 8 cups of water. Bring to a boil, stirring occasionally. | Add ginger and salt. | Lower heat, cover, and cook for about 25 to 30 minutes or until rice grains are softened and have burst, with congee thickened as desired. | Drain tofu from packing liquid. Wrap tofu block in paper towels and weigh down with a small plate or cup for about 15 to 20 minutes to rid of excess moisture. Cut into 1-inch cubes. | In a cast-iron skillet over high heat, heat oil until very hot but not smoking. Add tofu and deep-fry, turning as necessary, until golden brown and crisp. Do not overcrowd the pan and cook tofu in batches as needed. | With a slotted spoon, remove tofu from the skillet and drain on paper towels. | In a pan over medium heat, combine vinegar, soy sauce, sugar, salt, and pepper. Bring to a boil, stirring occasionally, until sugar and salt are dissolved. | Add shallots and chili peppers and cook for about 30 to 40 seconds. | Add tofu cubes. Cook, tossing gently to combine, for about 30 seconds or just until heated through and coated with sauce. Remove from heat. | Ladle congee into serving bowls and garnish with green onions and fried garlic bits. Serve with a side of tofu.",249,25,15,10,1,5,4,1,0,1152,65,2,3,9,2,184,2,https://www.kawalingpinoy.com/wp-content/uploads/2015/05/lugaw-at-tokwa-3-158x158.jpg,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
La Paz Batchoy,"La Paz Batchoy is the ultimate noodle soup! It's hearty and tasty with fresh egg noodles, a rich, flavorful broth, pork meat, chicharron, and raw egg. Delicious as a filling snack or main meal!",20 minutes,240 minutes,8,"3 pounds pork bones; 2 pounds beef bones, with marrow; water; pound pork shoulder; pound pork intestines, cleaned; pound pork liver; 1 red onion, peeled and minced; 2 cloves garlic, peeled and minced; 1 tablespoon sauteed shrimp paste; 2 tablespoons sugar; teaspoon MSG; rock salt and pepper; 2 package (16 ounces each) fresh miki noodles; pork cracklings (chicharon), crushed; fried garlic bits; green onions; 8 whole raw eggs, optional","In a deep pot, bring enough water to cover bones to a boil. Add bones and boil, skimming scum that floats on top, for about 10 minutes. Drain bones and discard liquid. | Under cold running water, rinse bones to rid of any scum. Rinse pot. Return the bones to the pot and enough cold water (about 10 to 12 cups) to cover. Bring to a boil, skimming scum that floats on top. Lower heat, cover, and simmer for about 2 hours. | Using a colander, strain broth. Scrape off any attached meat from the bones and set aside. Using a small spoon, scoop out marrow from beef bones and set aside. Discard the bones. | Return broth to the pot and bring to a boil. Add pork shoulder and pork intestines. Cook for about 30 to 40 minutes or until tender. With a slotted spoon, remove from pot and allow to slightly cool to touch. Slice into strips and set aside. | Add liver to pot and cook for about 7 to 10 minutes. With a slotted spoon, remove from pot and allow to slight cool to touch. Slice into strips and set aside. | Add onions and garlic to the pot of hot broth. Cook for about 2 to 3 minutes or until onions and garlic are softened. | Add shrimp paste and stir until dispersed. Add sugar and MSG. Season with rock salt and pepper to taste. | In a saucepot, bring about 3 quarts of water to a boil. Using a strainer basket, submerge noodles for about 30 to 40 seconds. Drain well and divide into serving bowls. | Ladle hot broth over the noodles. Top with sliced pork, intestines, liver, and any scrap meat from bones. Divide bone marrow into each bowl, if desired. | Garnish with chicharon, fried garlic bits, and green onions. | Crack a raw egg into each bowl, if desired. Serve hot.",344,42,22,9,3,1,2,1,282,360,220,3,5,6377,9,42,10,https://www.kawalingpinoy.com/wp-content/uploads/2016/02/la-paz-batchoy-9-158x158.jpg,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
Filipino Mango and Tomato Salad,"Mango and Tomato salad is a refreshing side dish you'll love year-round. It's colorful, delicious, and nutritious! A tasty accompaniment to grilled meat or seafood!",15 minutes,,4,"1 large ripe but firm mango, peeled and julienned; 1 large Roma tomato, seeded and diced; small red onion, peeled and diced; bunch cilantro, stemmed and coarsely chopped; cup vinegar; 3 tablespoons fish sauce; 1 teaspoon canola oil; 1 tablespoon sugar; teaspoon freshly-ground pepper","In a bowl, combine vinegar, fish sauce, and oil. Add sugar and pepper. Whisk together until well blended. | In a bowl, combine mangoes, tomatoes, red onions, and cilantro. | Drizzle with vinaigrette dressing and toss gently to combine. | Cover and refrigerate for about 10 minutes to allow flavors to meld.",68,13,1,1,1,1,1,1,0,1062,187,1,12,725,22,18,1,https://www.kawalingpinoy.com/wp-content/uploads/2015/08/Filipino-Mango-and-tomato-salad-1-1-158x158.jpg,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE
Pesang Manok,"Pesang Manok is a type of Filipino boiled soup made of chicken, potatoes, and vegetables in a ginger-flavored broth. It's easy to make in minutes, nutritious, and delicious. Enjoy on its own or with steamed rice for the ultimate cold-weather comfort food.",15 minutes,45 minutes,4,"1 (about 3 to 4 pounds) whole chicken, cut into serving parts; 6 cups water; 1 onion, peeled and quartered; 2 pieces thumb-sized ginger, peeled and pounded; teaspoon peppercorns; 2 tablespoons fish sauce; 2 medium potatoes, peeled and quartered; 1 small Napa cabbage, ends trimmed and cut into pieces; 1 bunch bok choy, ends trimmed and cut into pieces; salt and pepper to taste","In a large pot over medium heat, combine chicken and water. Bring to a boil, skimming scum that floats on top. | When the broth has cleared, add onions, ginger, peppercorns, and fish sauce. | Lower heat, cover, and simmer for about 20 to 25 minutes or until chicken is cooked through. | Add potatoes and continue to cook for about 8 to 10 minutes or until tender. | Add bok choy and cabbage and cook for about 2 to 3 minutes or until tender yet crisp. | Season with salt and pepper to taste. Serve hot.",571,34,44,30,8,7,12,1,143,1022,1948,8,8,10372,181,451,5,https://www.kawalingpinoy.com/wp-content/uploads/2015/08/pesang-manok-3-158x158.jpg,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE
Ensaladang Pipino,Filipino-style cucumber salad is easy to put together and so light and refreshing! It's the perfect side for your Summer cookouts and barbecues!,10 minutes,,4,"cup vinegar; 2 tablespoons fish sauce; 1 teaspoon sesame oil; 1 tablespoon sugar; 1 teaspoon salt; 1 Thai chili pepper, minced; teaspoon peppercorns, freshly cracked; 2 large cucumbers, washed and sliced thinly; 1 small red onion, peeled and sliced thinly","In a small bowl, combine vinegar, fish sauce, sesame oil, chilis, sugar, salt and peppercorns. Whisk together until sugar is dissolved. | In a large bowl, combine cucumber and onions. | Add vinegar mixture and toss gently. | Chill in the refrigerator to allow flavors to meld.",60,10,2,1,1,1,1,0,0,1293,281,2,7,121,9,36,1,https://www.kawalingpinoy.com/wp-content/uploads/2013/08/ensaladang-pipino-4-158x158.jpg,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE
Crab and Corn Soup,Creamy Corn Crab Soup is the ultimate cold-weather comfort food! It's easy to make in minutes yet turns out very tasty. Serve with crusty bread for a filling meal!,5 minutes,15 minutes,4,"4 cups chicken broth; 1 tablespoon seafood soup base; 1 cup crab meat, flaked; 1 cup corn kernels; cup imitation crab, chopped; salt and pepper to taste; 2 tablespoons cornstarch; water; 1 egg; green onions, chopped","In a pot over medium heat, combine chicken broth and seafood base and bring to a boil, stirring until seafood base is dissolved. | Add crab meat, corn, and imitation crab. Continue to cook for about 1 to 2 minutes. Season with salt and pepper to taste. | In a bowl, combine cornstarch and Ã‚Â¼ cup water and stir until smooth. | Lower heat and add cornstarch mixture, whisking vigorously to prevent lumps. Return to a boil for about 1 to 2 minutes, stirring regularly. | In a small bowl, whisk egg and 1 teaspoon water. Slowly add to the pot in a thin stream, let stand for a few seconds, and stir until the egg is dispersed. Continue to cook until the egg is set. | Ladle soup into bowls and garnish with green onions. Serve hot.",117,14,10,2,1,1,1,1,75,1450,361,1,2,113,19,56,1,https://www.kawalingpinoy.com/wp-content/uploads/2015/02/crab-and-corn-soup-1-158x158.jpg,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
Ginataang Munggo at Baboy,"Creamy Mung Bean Soup with pork and coconut milk is hearty, tasty, and budget-friendly meal the family will love. Perfect with steamed rice!",10 minutes,60 minutes,6,"1 cup dry mung beans; 6 cups water; 1 tablespoon canola oil; 1 onion, peeled and sliced thinly; 2 cloves garlic, peeled and minced; pound pork butt or pork belly, diced; 1 large tomato, chopped; 1 tablespoon fish sauce; 1 cups coconut milk; salt and pepper to taste; 1 bunch fresh spinach, stems trimmed","Sort through the mung beans, discarding discolored or shriveled beans and any grit or dirt. Rinse in cold, running water until water runs clear. Drain well. | In a large pot, combine mung beans and water. Over medium heat, bring to a boil skimming froth that floats on top. | Lower heat, cover, and continue to cook for about 45 to 50 minutes or until legumes have softened and skins have burst. Add more water as needed to maintain about 4 cups. | In another pot over medium heat, heat oil. Add garlic and onions and cook until tender and aromatic. | Add pork and cook, stirring occasionally, until lightly browned. | Add tomatoes and cook, mashing with the back of the spoon, until softened and release juice. | Add fish sauce and continue to cook for about 1 to 2 minutes. | Add cooked mung bean including liquid. Bring to a boil.Ã‚Â Cook until pork is tender and liquid is slightly reduced. | Add coconut milk. | Lower heat, and simmer for about 3 to 5 minutes or until stew is thickened to desired consistency. Season with salt and pepper to taste. | Add spinach, turn off heat and cover pot for 1 to 2 minutes or until spinach are just wilted. Serve hot.",243,25,16,9,4,0,0,0,22,290,739,6,3,1150,9,80,3,https://www.kawalingpinoy.com/wp-content/uploads/2019/03/ginataang-munggo-baboy-2-158x158.jpg,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
Ginisang Munggo at Chicharon (Mung Bean Soup with Pork Cracklings),"Mung Bean stew with pork cracklings is hearty and full of flavor for the ultimate comfort food. It's easy to make, budget-friendly, and a great source of protein and fiber.",5 minutes,60 minutes,6,"1 cup dried mung beans; 6 cups water; 1 tablespoon vegetable oil; 1 onion, peeled and sliced thinly; 3 cloves garlic, peeled and minced; 1 large tomato, chopped; 2 cups chicharon (pork cracklings with attached meat); 1 bunch fresh spinach, stems trimmed; 1 tablespoon fish sauce","Sort through the mung beans, discarding discolored or shriveled beans and any grit or dirt. Rinse beans in cold, running water until water runs clear. Drain well. | In a large pot, combine mung beans and water. Over medium heat, bring to a boil skimming froth that floats on top. | Lower heat, cover, and continue to cook for about 45 to 50 minutes or until beans have softened and skins have burst. Add more water as needed to maintain about 4 cups. | In another pot over medium heat, heat oil. Add onions and garlic and cook until tender and aromatic. | Add tomatoes and cook, mashing with the back of the spoon, until softened. | Add fish sauce and continue to cook for about 1 to 2 minutes. | Add cooked mung beans including liquid. Bring to a boil. | Add pork cracklings and continue to cook until softened.Ã‚Â Season with salt and pepper to taste. | Add spinach, turn off heat and cover pot for about 1 to 2 minutes or until spinach is just wilted. Serve hot.",204,24,14,5,3,0,0,0,8,426,519,6,3,225,6,65,2,https://www.kawalingpinoy.com/wp-content/uploads/2018/07/ginisang-munggo-chicharon-5-158x158.jpg,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
Ginisang Munggo at Tinapa,"Mung Bean Stew with Smoked Fish is a tasty and budget-friendly protein source. It's easy to make, filling, and full of comforting flavors.",10 minutes,45 minutes,6,"1 cup dry mung beans; 2 quarts water; 1 tablespoon oil; 1 onion, peeled and chopped; 3 cloves garlic, peeled and minced; 1 tablespoon fish sauce; 1 pound (about 4 to 5 pieces) smoked fish; 1 large ampalaya, seeded and cut thinly; 1 bunch fresh spinach, stems trimmed","Sort through the mung beans, discarding discolored or shriveled beans andÃ‚Â any grit or dirt. Rinse beans in cold, running water until water runs clear. Drain well. | In a large pot, combine mung beans and water. Over medium heat, bring to a boil skimming froth that floats on top. | Lower heat, cover, and continue to cook for about 45 to 50 minutes or until beans have softened and skins have burst. Add more water as needed to maintain about 4 cups. | In another pot over medium heat, heat oil. Add onions and garlic and cook until tender and aromatic. | Add fish sauce and continue to cook for about 1 to 2 minutes. | Add cooked mung beans, including liquid. Bring to a boil. | Add ampalaya and cook for about 1 to 2 minutes or until tender yet crisp. | Add tinapa flakes and continue to cook until just heated through. | Season with salt and pepper to taste. | Add spinach, turn off heat and cover pot for about 1 to 2 minutes or until spinach is just wilted. Serve hot.",247,24,23,5,0,0,0,0,44,303,798,6,3,400,16,70,2,https://www.kawalingpinoy.com/wp-content/uploads/2017/06/ginisang-munggo-tinapa-6-158x158.jpg,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
Sotanghon at Upo Soup,"Sotanghon at Upo Soup is a healthy, delicious, and hearty that is made with sotanghon noodles, upo, and chicken. It is a simple everyday Filipino dish that would make you toasty warm during the cold season or those gloomy rainy days. It is very easy to prepare and economical too!",10 minutes,20 minutes,4,"1 medium upo; 1 tablespoon canola oil; 1 small onion, peeled and sliced thinly; 2 cloves garlic, peeled and minced; pound boneless chicken thigh meat, diced; 1 tablespoon fish sauce; 4 cups water; salt and pepper to taste; 2 ounces sotanghon (cellophane noodles); fried garlic bits, optional","Cut and discard ends of upo. Using a peeler or a paring knife, peel skin. Cut the gourd lengthwise. If interior is ""too spongy"" and has mature seeds, remove spongy flesh using a spoon and discard. Slice gourd into 1 inch cubes. | In a pot over medium heat, heat oil. Add onions and garlic and cook until softened. | Add chicken and cook, stirring occasionally, until lightly browned and juices run clear. | Add fish sauce and cook for about 1 minute. | Add water and bring to a boil. Season with salt and pepper to taste. | Add upo and cook for about 2 to 3 minutes or until half-done. | Add sotanghon and push down into the broth. | Continue to cook for about 3 to 5 minutes or until noodles are translucent and upo is tender yet crisp. | Ladle into serving bowls and garnish with fried garlic bits, if desired. Serve hot.",217,15,11,12,3,0,0,1,43,408,168,1,1,81,3,28,1,https://www.kawalingpinoy.com/wp-content/uploads/2013/10/sotanghon-upo-soup-2-158x158.jpg,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
Goto,"Goto made with glutinous rice, beef tripe, and ginger is a Filipino-style congee usually enjoyed as midday snack or light meal. It's delicious, filling, and perfect for cold weather.",720 minutes,300 minutes,6,"1 pound beef tripe; rock salt; 3 pieces beef bones; 8 cups water; salt; 1 onion, peeled and quartered; 4 cloves garlic, peeled and smashed; 1 thumb-size ginger, cut into half and pounded; teaspoon peppercorns; 1 tablespoon canola oil; 1 onion, peeled and chopped; 5 cloves garlic, peeled and minced; 2 thumb-size ginger, peeled and julienned; 1 tablespoon fish sauce; 1 cup glutinous rice; 7 cups broth, reserved from cooking the tripe; salt and pepper to taste; fried garlic bits; green onions, chopped; calamansi,, sliced","In a bowl, combine tripe and enough cold water to cover. Soak in refrigerator overnight. The next day, drain well. | Generously apply salt on tripe and vigorously rub on surfaces. Rinse well under cold, running water, and repeat for about 2 or 3 times. | In a large pot over medium heat, combine 1 liter of water and 2 tablespoons salt. Bring to a boil. Add the tripe and cook for about 10 to 15 minutes. Drain well, discarding liquid. Rinse pot. | In the pot, combine the parboiled tripe, beef bones, and about 8 cups water. Bring to a boil over medium heat, skimming scum that floats on top. | When the broth has cleared, add onion, garlic, ginger, and peppercorns. Lower heat, cover, and cook for about 3 to 4 hours or until desired tenderness. Add more water as needed to maintain about 7 cups. | Remove tripe. Using a fine-mesh sieve, strain broth. Reserve liquid and discard bones and aromatics. | Allow tripe to cool to touch and slice into Ã‚Â½-inch thick x 2-inch long strips. | In a pot over medium heat, heat oil. Add onions, garlic, and ginger and cook until softened. | Add tripe and cook, stirring occasionally, for about 3 to 5 minutes. | Add fish sauce and continue to cook for 1 to 2 minutes. | Add rice and cook, stirring regularly, for about 2 to 3 minutes. | Add broth and bring to a boil, skimming any foam that may float on top. Lower heat, cover, and cook for about 25 to 30 minutes or until rice grains are softened and have burst. | Season with salt and pepper to taste. | Ladle congee into serving bowls and garnish with chopped onions and fried garlic bits. Serve hot with calamansi.",353,31,16,18,6,0,0,0,54,2632,318,2,2,0,4,43,2,https://www.kawalingpinoy.com/wp-content/uploads/2020/11/goto-lugaw-158x158.jpg,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE
Cocido-style Nilaga,"Cocido-style Nilaga is a hearty and tasty soup made with beef shanks, smoked sausage, and vegetables. It's easy to make and perfect for cold weather!",15 minutes,120 minutes,6,"1 tablespoon oil; 3 saba bananas, peeled and cut into thirds; 2 pounds boneless beef shanks, cut into serving pieces; 8 cups water; 1 onion, peeled and quartered; 1 pound chorizo de bilbao, cut into 1-inch thick; 2 potatoes, peeled and quartered; 1 cup garbanzo beans; 1 bunch pechay, ends trimmed and leaves separated; salt and pepper to taste","In a pan over medium heat, heat oil. Add bananas and fry, turning once or twice, until lightly browned. Remove from pan and drain on paper towels. Set aside. | In a pot over medium heat, combine beef and water. Bring to a boil, skimming scum floats on top. | When the broth has cleared, add onions. Lower heat, cover, and simmer for about 2 to 2 Ã‚Â½ hours or until beef is fork-tender. Add more water in Ã‚Â½ cup increments as needed to maintain about 7 to 8 cups liquid. | Add Chorizo de Bilbao, potatoes. saba bananas, and garbanzo beans. Continue to cook until vegetables are tender. | Add pechay and cook for about 2 to 3 minutes or until tender yet crisp. | Season with salt and pepper to taste. Serve hot.",541,29,23,37,12,0,0,0,79,1033,868,6,3,0,16,87,6,https://www.kawalingpinoy.com/wp-content/uploads/2014/10/cocido-style-nilaga-3-1-158x158.jpg,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
